scale,err,#patients,#tissues,patient_id,tissue_name
15.709650,14.228255,334,18,GTEX-QLQ7,Esophagus_Muscularis
7.985694,4.845693,245,22,GTEX-Y5LM,Colon_Transverse
28.516520,12.136466,398,20,GTEX-PX3G,Thyroid
20.185441,34.685053,357,9,GTEX-14PJN,Esophagus_Mucosa
29.730956,11.730697,387,16,GTEX-ZYFC,Artery_Tibial
5.357220,6.174738,156,19,GTEX-11ZVC,Pituitary
4.773453,5.387237,87,25,GTEX-Q2AG,Brain_Amygdala
17.071834,5.899378,152,18,GTEX-X3Y1,Liver
3.827660,1.780595,143,32,GTEX-13OW6,Brain_Caudate_basal_ganglia
9.687508,2.383699,219,27,GTEX-Y3IK,Pancreas
34.870938,22.826873,357,10,GTEX-O5YV,Esophagus_Mucosa
19.305201,13.492621,299,13,GTEX-Q2AI,Cells_Transformed_fibroblasts
5.266401,3.511559,212,17,GTEX-12C56,Esophagus_Gastroesophageal_Junction
58.995480,44.121912,382,18,GTEX-13SLW,Lung
40.453213,17.436304,490,23,GTEX-11ZTS,Muscle_Skeletal
6.958826,4.249432,266,17,GTEX-QV44,Artery_Aorta
10.331550,9.137008,357,15,GTEX-ZPCL,Esophagus_Mucosa
10.200184,8.105078,263,19,GTEX-146FH,Heart_Atrial_Appendage
25.129271,22.276234,387,18,GTEX-XBEW,Artery_Tibial
11.308600,6.817586,156,16,GTEX-1A32A,Pituitary
15.434941,11.340220,236,26,GTEX-14BMV,Stomach
3.815259,9.525481,145,8,GTEX-15UF7,Spleen
3.550930,1.353547,121,25,GTEX-12BJ1,Small_Intestine_Terminal_Ileum
42.215261,28.587468,384,12,GTEX-XBEC,Adipose_Subcutaneous
14.882025,16.711511,266,19,GTEX-14PK6,Artery_Aorta
4.825124,2.121055,82,30,GTEX-11GSP,Brain_Spinal_cord_cervical_c-1
15.356977,8.309769,271,20,GTEX-1AX8Z,Heart_Left_Ventricle
28.565106,14.139135,334,16,GTEX-12WSJ,Skin_Not_Sun_Exposed_Suprapubic
28.887108,26.362596,299,24,GTEX-WHSE,Cells_Transformed_fibroblasts
3.687265,1.008201,135,24,GTEX-QDT8,Brain_Cortex
18.724887,19.473054,334,4,GTEX-15RIG,Skin_Not_Sun_Exposed_Suprapubic
4.132689,6.046930,108,26,GTEX-14BMV,Brain_Anterior_cingulate_cortex_BA24
21.138477,16.778453,387,30,GTEX-13OW8,Artery_Tibial
54.696070,15.276162,490,11,GTEX-ZV68,Muscle_Skeletal
16.914851,23.408796,413,25,GTEX-Q2AG,Skin_Sun_Exposed_Lower_leg
11.733757,11.809296,108,21,GTEX-WL46,Brain_Anterior_cingulate_cortex_BA24
17.068989,8.338023,398,19,GTEX-ZVZP,Thyroid
12.938210,13.633255,413,3,GTEX-ZWKS,Skin_Sun_Exposed_Lower_leg
11.936227,16.934405,413,24,GTEX-13VXU,Skin_Sun_Exposed_Lower_leg
41.913607,21.529193,387,11,GTEX-17EUY,Artery_Tibial
1.780587,3.211717,121,19,GTEX-ZPIC,Small_Intestine_Terminal_Ileum
11.336080,9.396504,263,7,GTEX-15D1Q,Heart_Atrial_Appendage
39.141434,28.646986,357,15,GTEX-QEG5,Esophagus_Mucosa
20.308517,4.737108,271,13,GTEX-QESD,Heart_Left_Ventricle
5.100515,7.647007,135,24,GTEX-13X6J,Brain_Cortex
20.051060,20.255653,387,15,GTEX-146FQ,Artery_Tibial
22.081541,11.340050,202,11,GTEX-17F9Y,Colon_Sigmoid
14.089589,4.922037,84,14,GTEX-13QJC,Minor_Salivary_Gland
21.677894,16.623182,382,17,GTEX-1B932,Lung
9.974497,3.258395,174,32,GTEX-131YS,Adrenal_Gland
10.644354,8.190745,384,23,GTEX-13N2G,Adipose_Subcutaneous
17.840600,15.340274,413,8,GTEX-YJ8A,Skin_Sun_Exposed_Lower_leg
27.435506,15.073771,490,32,GTEX-13OW6,Muscle_Skeletal
23.429867,15.839848,250,18,GTEX-UJHI,Breast_Mammary_Tissue
13.792242,7.950773,266,17,GTEX-1B8SG,Artery_Aorta
7.243804,7.599004,100,15,GTEX-ZLWG,Uterus
13.227109,22.305436,312,8,GTEX-1EU9M,Adipose_Visceral_Omentum
39.854332,16.706847,360,27,GTEX-Y3IK,Nerve_Tibial
12.516295,7.042673,174,21,GTEX-14E1K,Adrenal_Gland
14.565214,18.416564,387,20,GTEX-145MH,Artery_Tibial
6.147982,6.369303,413,14,GTEX-14PHX,Skin_Sun_Exposed_Lower_leg
5.692907,7.208864,384,23,GTEX-14BMU,Adipose_Subcutaneous
6.789587,1.704951,82,18,GTEX-14ABY,Brain_Spinal_cord_cervical_c-1
6.562821,1.158969,129,21,GTEX-14PN4,Brain_Nucleus_accumbens_basal_ganglia
11.211294,8.086816,266,13,GTEX-QEG4,Artery_Aorta
9.227247,3.631042,271,21,GTEX-17HHY,Heart_Left_Ventricle
2.204895,3.917146,117,21,GTEX-13JVG,Brain_Frontal_Cortex_BA9
5.953368,6.210334,143,24,GTEX-QDT8,Brain_Caudate_basal_ganglia
13.732117,23.020097,490,18,GTEX-111CU,Muscle_Skeletal
5.768778,2.956306,245,19,GTEX-ZEX8,Colon_Transverse
34.593831,16.931247,360,24,GTEX-TSE9,Nerve_Tibial
14.606743,8.550895,387,11,GTEX-15DZA,Artery_Tibial
6.409003,3.435183,153,25,GTEX-14C39,Brain_Cerebellum
24.022151,19.208899,398,17,GTEX-QV44,Thyroid
10.691226,7.494772,312,16,GTEX-12WSA,Adipose_Visceral_Omentum
4.519873,5.012191,131,23,GTEX-YF7O,Prostate
21.677197,6.113606,312,11,GTEX-14E6D,Adipose_Visceral_Omentum
8.599186,2.508876,79,18,GTEX-13FXS,Brain_Substantia_nigra
24.661802,15.588421,368,22,GTEX-Y5LM,Whole_Blood
30.642004,40.422458,384,24,GTEX-ZDXO,Adipose_Subcutaneous
17.842328,26.579256,334,21,GTEX-13JVG,Skin_Not_Sun_Exposed_Suprapubic
31.570375,19.324888,490,13,GTEX-Z9EW,Muscle_Skeletal
17.320836,13.263080,357,15,GTEX-145MN,Esophagus_Mucosa
28.157673,39.096446,413,8,GTEX-OIZG,Skin_Sun_Exposed_Lower_leg
18.203631,4.810411,219,15,GTEX-145MN,Pancreas
11.260896,12.232005,334,19,GTEX-ZTPG,Esophagus_Muscularis
21.288822,15.609611,357,22,GTEX-XGQ4,Esophagus_Mucosa
5.794681,4.521887,266,24,GTEX-13O61,Artery_Aorta
27.229437,23.683173,490,19,GTEX-1AX9K,Muscle_Skeletal
9.083834,3.682181,212,27,GTEX-11DXX,Esophagus_Gastroesophageal_Junction
38.460083,36.175190,490,8,GTEX-13PLJ,Muscle_Skeletal
13.481929,5.673224,334,14,GTEX-R55C,Esophagus_Muscularis
5.044098,4.126930,212,21,GTEX-13CF3,Esophagus_Gastroesophageal_Junction
9.818043,7.675683,143,20,GTEX-14BIM,Brain_Caudate_basal_ganglia
5.078033,3.311184,121,17,GTEX-TMMY,Ovary
4.504190,4.820427,124,29,GTEX-14DAQ,Brain_Cerebellar_Hemisphere
12.462795,5.327200,266,18,GTEX-147F4,Artery_Aorta
14.956824,12.474800,266,26,GTEX-14BMV,Artery_Aorta
11.434979,7.250206,357,22,GTEX-14E6E,Esophagus_Mucosa
8.253394,6.037079,236,23,GTEX-ZP4G,Stomach
12.563192,13.182885,398,21,GTEX-WL46,Thyroid
7.971295,1.905790,153,14,GTEX-1128S,Brain_Cerebellum
24.749871,16.830803,382,21,GTEX-ZF28,Lung
4.513560,0.865705,153,24,GTEX-TSE9,Brain_Cerebellum
5.089122,8.932933,236,18,GTEX-QLQ7,Stomach
27.866811,16.644611,490,13,GTEX-12126,Muscle_Skeletal
13.731135,11.931286,219,21,GTEX-18A7A,Pancreas
17.909075,15.581647,299,19,GTEX-13112,Cells_Transformed_fibroblasts
2.446271,5.260830,121,27,GTEX-Y114,Ovary
24.777867,24.616887,368,19,GTEX-QVJO,Whole_Blood
28.828951,21.920665,334,18,GTEX-111CU,Skin_Not_Sun_Exposed_Suprapubic
9.762320,10.952403,398,13,GTEX-ZGAY,Thyroid
23.842234,20.085178,398,11,GTEX-145MI,Thyroid
20.326907,19.781675,334,15,GTEX-ZYW4,Skin_Not_Sun_Exposed_Suprapubic
14.429926,14.929037,224,22,GTEX-12WSL,Testis
7.242442,4.332635,105,10,GTEX-PLZ4,Vagina
11.828045,2.469433,152,19,GTEX-1B996,Liver
10.098942,12.643396,357,18,GTEX-X15G,Esophagus_Mucosa
27.127983,24.812848,299,21,GTEX-U8XE,Cells_Transformed_fibroblasts
10.825701,9.081617,116,14,GTEX-TKQ1,Cells_EBV-transformed_lymphocytes
13.874648,9.843658,387,24,GTEX-13D11,Artery_Tibial
3.574835,1.071782,79,21,GTEX-WL46,Brain_Substantia_nigra
8.940690,6.671733,121,23,GTEX-ZP4G,Small_Intestine_Terminal_Ileum
22.431565,18.476206,382,14,GTEX-POMQ,Lung
12.980798,23.703498,368,13,GTEX-X4EO,Whole_Blood
7.433164,8.532249,100,8,GTEX-1B97J,Uterus
4.593182,3.803489,131,11,GTEX-17EUY,Prostate
13.710986,7.894409,131,23,GTEX-Y9LG,Prostate
12.064691,9.339392,121,19,GTEX-XUZC,Ovary
3.332855,2.542595,79,13,GTEX-11GSO,Brain_Substantia_nigra
3.828385,4.294228,131,11,GTEX-ZTTD,Prostate
35.267213,26.956191,382,9,GTEX-SN8G,Lung
11.809858,11.091094,219,12,GTEX-15SHV,Pancreas
9.175473,21.326721,382,19,GTEX-14AS3,Lung
3.441882,1.958487,152,25,GTEX-YEC4,Liver
11.849058,13.570730,384,18,GTEX-X15G,Adipose_Subcutaneous
6.816811,4.113526,151,22,GTEX-XGQ4,Artery_Coronary
41.694881,19.674484,490,15,GTEX-REY6,Muscle_Skeletal
2.744756,3.132334,116,23,GTEX-11I78,Cells_EBV-transformed_lymphocytes
13.077947,8.344038,129,20,GTEX-17F97,Brain_Nucleus_accumbens_basal_ganglia
6.778462,8.473801,236,23,GTEX-17MF6,Stomach
28.275148,10.246404,382,13,GTEX-12WSE,Lung
42.975237,46.658259,382,16,GTEX-O5YT,Lung
15.453779,12.567688,357,23,GTEX-13QBU,Esophagus_Mucosa
14.571699,13.479407,384,7,GTEX-11EQ8,Adipose_Subcutaneous
63.094887,27.477082,490,23,GTEX-1B8KE,Muscle_Skeletal
10.492496,11.908198,131,13,GTEX-1477Z,Prostate
7.307293,3.587452,156,17,GTEX-117YW,Pituitary
4.820283,2.865354,145,27,GTEX-Y3IK,Spleen
43.249208,31.811508,271,25,GTEX-13NYB,Heart_Left_Ventricle
6.291493,6.205328,202,20,GTEX-ZC5H,Colon_Sigmoid
19.491782,23.382488,368,14,GTEX-TKQ1,Whole_Blood
17.942375,18.886372,490,17,GTEX-ZZPU,Muscle_Skeletal
6.588996,6.060163,334,11,GTEX-139UW,Skin_Not_Sun_Exposed_Suprapubic
33.325245,15.445207,490,10,GTEX-14LLW,Muscle_Skeletal
5.565513,1.623985,124,18,GTEX-13S7M,Brain_Cerebellar_Hemisphere
4.114372,4.713851,135,32,GTEX-YFC4,Brain_Cortex
2.513839,4.711909,245,26,GTEX-WYVS,Colon_Transverse
20.180839,12.908588,387,13,GTEX-QEG4,Artery_Tibial
12.553922,5.658664,266,16,GTEX-15CHC,Artery_Aorta
20.969386,19.646422,334,13,GTEX-14XAO,Esophagus_Muscularis
2.399041,2.126204,107,17,GTEX-P44H,Brain_Hypothalamus
25.892567,78.430883,299,9,GTEX-S4P3,Cells_Transformed_fibroblasts
25.125066,12.827811,384,19,GTEX-146FH,Adipose_Subcutaneous
7.202710,9.837557,398,22,GTEX-11EMC,Thyroid
17.335961,13.561423,266,15,GTEX-QEG5,Artery_Aorta
17.223455,17.736984,360,18,GTEX-13S7M,Nerve_Tibial
11.504827,4.473489,151,10,GTEX-1CAMS,Artery_Coronary
11.208576,6.554400,266,24,GTEX-111YS,Artery_Aorta
32.714114,31.308771,490,34,GTEX-ZAB4,Muscle_Skeletal
32.726389,28.558893,490,16,GTEX-15CHC,Muscle_Skeletal
12.712305,11.273770,387,21,GTEX-U8XE,Artery_Tibial
3.245591,2.086991,263,19,GTEX-V955,Heart_Atrial_Appendage
14.606380,4.540254,100,19,GTEX-16NGA,Uterus
5.581331,4.492782,271,17,GTEX-117YW,Heart_Left_Ventricle
5.625541,2.136392,202,12,GTEX-WRHK,Colon_Sigmoid
10.816614,9.556699,334,13,GTEX-QLQW,Esophagus_Muscularis
22.992314,24.023272,413,17,GTEX-X4XX,Skin_Sun_Exposed_Lower_leg
12.011133,13.392432,387,13,GTEX-ZF3C,Artery_Tibial
12.116256,13.845955,368,21,GTEX-13CF3,Whole_Blood
17.695378,10.558310,271,23,GTEX-13PVR,Heart_Left_Ventricle
21.794437,21.942453,368,17,GTEX-P78B,Whole_Blood
27.186294,11.798415,357,18,GTEX-YJ89,Esophagus_Mucosa
4.435984,4.654136,143,29,GTEX-14DAQ,Brain_Caudate_basal_ganglia
9.765403,7.961105,212,24,GTEX-WFON,Esophagus_Gastroesophageal_Junction
7.336890,8.308250,152,13,GTEX-X4EO,Liver
18.593307,13.482153,116,21,GTEX-ZF29,Cells_EBV-transformed_lymphocytes
4.742903,4.459952,79,11,GTEX-ZV68,Brain_Substantia_nigra
6.297862,6.168420,108,7,GTEX-11UD1,Brain_Anterior_cingulate_cortex_BA24
17.200536,11.252942,360,17,GTEX-11XUK,Nerve_Tibial
3.350708,1.854280,105,18,GTEX-14PJ6,Vagina
17.823792,11.309204,224,10,GTEX-S4Q7,Testis
7.306345,2.823928,107,30,GTEX-13OW8,Brain_Hypothalamus
11.757233,11.628672,384,21,GTEX-ZF29,Adipose_Subcutaneous
29.181791,16.804026,398,18,GTEX-14ABY,Thyroid
40.553357,23.860719,384,15,GTEX-QDVJ,Adipose_Subcutaneous
26.230483,27.595440,357,3,GTEX-1399Q,Esophagus_Mucosa
3.240754,1.641931,116,13,GTEX-ZF3C,Cells_EBV-transformed_lymphocytes
3.688866,1.160448,110,24,GTEX-WHSE,Brain_Putamen_basal_ganglia
14.700402,15.047601,312,22,GTEX-Y5LM,Adipose_Visceral_Omentum
14.874879,11.815223,151,17,GTEX-14PN3,Artery_Coronary
9.042476,14.328813,312,23,GTEX-11ZTS,Adipose_Visceral_Omentum
19.333724,7.075096,202,26,GTEX-13PVQ,Colon_Sigmoid
28.939279,27.238391,387,10,GTEX-SJXC,Artery_Tibial
3.208965,3.810489,271,10,GTEX-XPT6,Heart_Left_Ventricle
27.864468,13.918853,357,18,GTEX-UJHI,Esophagus_Mucosa
7.013100,4.777519,360,26,GTEX-WYVS,Nerve_Tibial
20.843868,11.027228,413,25,GTEX-17EVP,Skin_Sun_Exposed_Lower_leg
25.032229,23.049229,360,15,GTEX-147JS,Nerve_Tibial
13.880528,10.398141,384,10,GTEX-ZVE2,Adipose_Subcutaneous
22.720864,18.662652,299,22,GTEX-12ZZY,Cells_Transformed_fibroblasts
18.446692,58.517986,357,16,GTEX-132Q8,Esophagus_Mucosa
5.181747,2.112406,100,23,GTEX-ZP4G,Uterus
37.093539,26.168645,299,14,GTEX-TML8,Cells_Transformed_fibroblasts
15.484559,11.401026,398,25,GTEX-Q2AG,Thyroid
14.301030,16.339749,357,15,GTEX-QDVJ,Esophagus_Mucosa
9.520671,5.896736,152,17,GTEX-ZYY3,Liver
11.324412,7.470429,105,19,GTEX-146FH,Vagina
16.763146,2.812216,108,8,GTEX-RVPV,Brain_Anterior_cingulate_cortex_BA24
27.776298,22.605726,413,25,GTEX-11EQ9,Skin_Sun_Exposed_Lower_leg
2.054251,5.399731,110,17,GTEX-P44H,Brain_Hippocampus
11.248967,12.793169,413,21,GTEX-1212Z,Skin_Sun_Exposed_Lower_leg
30.964408,45.672772,384,13,GTEX-14ICL,Adipose_Subcutaneous
5.881914,4.265338,156,10,GTEX-1A3MW,Pituitary
20.759382,7.387729,312,21,GTEX-13NYS,Adipose_Visceral_Omentum
5.330712,3.471602,202,12,GTEX-117XS,Colon_Sigmoid
9.874823,3.603826,153,17,GTEX-ZYY3,Brain_Cerebellum
5.087284,7.686495,131,14,GTEX-S95S,Prostate
7.965056,4.631496,143,24,GTEX-WHSE,Brain_Caudate_basal_ganglia
15.684915,16.300801,387,19,GTEX-13PL7,Artery_Tibial
7.170686,6.502910,121,21,GTEX-13CF3,Small_Intestine_Terminal_Ileum
27.041476,22.153210,387,19,GTEX-11NUK,Artery_Tibial
27.354133,21.293429,490,25,GTEX-13NYB,Muscle_Skeletal
9.739982,4.602214,117,25,GTEX-17EVP,Brain_Frontal_Cortex_BA9
6.621925,7.661348,360,19,GTEX-11GS4,Nerve_Tibial
36.684071,25.888762,384,21,GTEX-17HHY,Adipose_Subcutaneous
7.404774,9.511243,129,20,GTEX-16Z82,Brain_Nucleus_accumbens_basal_ganglia
26.360616,9.680078,398,21,GTEX-131XH,Thyroid
7.393379,3.871914,153,25,GTEX-15DYW,Brain_Cerebellum
12.207945,13.334431,413,13,GTEX-X4XY,Skin_Sun_Exposed_Lower_leg
9.556856,11.243446,263,20,GTEX-Y5V5,Heart_Atrial_Appendage
2.732318,5.675139,250,9,GTEX-ZVT4,Breast_Mammary_Tissue
9.660541,5.933722,108,36,GTEX-12WSD,Brain_Anterior_cingulate_cortex_BA24
8.669466,2.601695,219,21,GTEX-1AMFI,Pancreas
30.529674,27.998683,490,11,GTEX-139UW,Muscle_Skeletal
21.441182,16.877073,382,18,GTEX-12WSN,Lung
47.046522,32.379477,357,10,GTEX-14ICK,Esophagus_Mucosa
13.226920,7.827442,413,16,GTEX-12WSJ,Skin_Sun_Exposed_Lower_leg
11.427251,10.228993,263,19,GTEX-1AX9I,Heart_Atrial_Appendage
25.577989,4.643622,236,2,GTEX-1F5PL,Stomach
10.739365,11.869851,357,20,GTEX-R55E,Esophagus_Mucosa
17.993875,12.086468,334,17,GTEX-ZYVF,Skin_Not_Sun_Exposed_Suprapubic
12.981831,7.260555,152,21,GTEX-18A7A,Liver
7.236014,4.940229,105,4,GTEX-NL3G,Vagina
17.428229,2.997024,156,7,GTEX-1C6WA,Pituitary
15.188698,15.978170,202,11,GTEX-14PKV,Colon_Sigmoid
13.692566,20.334309,413,24,GTEX-13O3Q,Skin_Sun_Exposed_Lower_leg
5.826164,7.130665,266,30,GTEX-11GSP,Artery_Aorta
12.452186,5.114801,250,28,GTEX-1313W,Breast_Mammary_Tissue
20.629523,18.827991,299,24,GTEX-111YS,Cells_Transformed_fibroblasts
14.492216,12.914066,224,21,GTEX-13O21,Testis
5.519761,3.810665,100,19,GTEX-W5WG,Uterus
27.200411,15.356280,312,9,GTEX-1EWIQ,Adipose_Visceral_Omentum
17.831221,16.997878,299,14,GTEX-OHPN,Cells_Transformed_fibroblasts
10.980334,11.163415,334,30,GTEX-11GSP,Skin_Not_Sun_Exposed_Suprapubic
6.667597,10.389256,263,23,GTEX-Y8E4,Heart_Atrial_Appendage
1.094036,0.401248,121,14,GTEX-P4QT,Ovary
14.865281,8.329993,263,16,GTEX-12WSA,Heart_Atrial_Appendage
5.375033,2.827529,151,21,GTEX-U8XE,Artery_Coronary
27.565128,33.434005,413,12,GTEX-15SHV,Skin_Sun_Exposed_Lower_leg
21.445859,9.772389,368,19,GTEX-147GR,Whole_Blood
11.439069,6.698400,212,21,GTEX-13OW7,Esophagus_Gastroesophageal_Junction
16.764454,11.142902,398,12,GTEX-15EU6,Thyroid
10.276515,6.401712,151,22,GTEX-12WSK,Artery_Coronary
26.778870,20.777211,334,22,GTEX-139YR,Skin_Not_Sun_Exposed_Suprapubic
8.521372,6.075739,224,12,GTEX-ZT9X,Testis
13.308837,13.768231,299,11,GTEX-RN64,Cells_Transformed_fibroblasts
10.704234,9.894990,152,19,GTEX-11ZVC,Liver
5.049166,4.622819,212,23,GTEX-ZP4G,Esophagus_Gastroesophageal_Junction
23.256673,6.555144,398,13,GTEX-WFJO,Thyroid
1.684002,3.200384,105,13,GTEX-ZGAY,Vagina
19.632956,15.018685,384,24,GTEX-13O3Q,Adipose_Subcutaneous
12.899057,7.105273,263,22,GTEX-XQ8I,Heart_Atrial_Appendage
17.769678,16.300549,490,22,GTEX-11TUW,Muscle_Skeletal
17.584101,11.897708,263,5,GTEX-VJWN,Heart_Atrial_Appendage
8.879501,8.791247,108,19,GTEX-14JIY,Brain_Anterior_cingulate_cortex_BA24
5.660181,6.558820,266,11,GTEX-PW2O,Artery_Aorta
20.415846,30.108061,382,21,GTEX-13CF3,Lung
12.676544,12.305561,219,18,GTEX-X3Y1,Pancreas
13.010194,9.187189,219,23,GTEX-131XF,Pancreas
26.752814,16.125389,413,13,GTEX-11GSO,Skin_Sun_Exposed_Lower_leg
17.810428,12.319366,263,13,GTEX-15RIE,Heart_Atrial_Appendage
14.850964,11.557385,357,17,GTEX-ZLV1,Esophagus_Mucosa
13.329531,16.105048,299,16,GTEX-O5YT,Cells_Transformed_fibroblasts
12.721446,18.343923,224,15,GTEX-ZAB5,Testis
20.306883,9.229692,360,18,GTEX-NFK9,Nerve_Tibial
4.135741,2.845189,135,28,GTEX-14PJM,Brain_Cortex
47.071692,38.262347,245,24,GTEX-17EVQ,Colon_Transverse
27.992826,17.070444,384,16,GTEX-1B933,Adipose_Subcutaneous
51.519117,60.392158,490,7,GTEX-POYW,Muscle_Skeletal
25.529206,27.907400,490,23,GTEX-13FH7,Muscle_Skeletal
24.474570,14.260940,360,10,GTEX-1CAMS,Nerve_Tibial
4.937002,7.774625,124,24,GTEX-17EVQ,Brain_Cerebellar_Hemisphere
30.214625,18.687644,368,27,GTEX-WZTO,Whole_Blood
29.983875,23.283663,413,10,GTEX-SJXC,Skin_Sun_Exposed_Lower_leg
17.618323,16.062279,490,32,GTEX-131YS,Muscle_Skeletal
23.426838,21.167160,387,22,GTEX-Y5LM,Artery_Tibial
20.880704,15.942928,413,21,GTEX-13O21,Skin_Sun_Exposed_Lower_leg
18.861910,14.691836,266,11,GTEX-14PJ2,Artery_Aorta
10.158884,11.276297,384,13,GTEX-13IVO,Adipose_Subcutaneous
11.422150,4.793212,224,20,GTEX-1A3MX,Testis
12.640838,17.974446,357,17,GTEX-XMK1,Esophagus_Mucosa
15.863343,11.789934,357,29,GTEX-ZUA1,Esophagus_Mucosa
15.672738,14.339627,245,29,GTEX-WY7C,Colon_Transverse
13.086807,9.610219,263,24,GTEX-13X6J,Heart_Atrial_Appendage
32.509906,31.079268,384,19,GTEX-ZEX8,Adipose_Subcutaneous
14.591240,11.561256,334,13,GTEX-Z9EW,Esophagus_Muscularis
28.565759,22.886726,202,19,GTEX-13PL7,Colon_Sigmoid
8.155937,5.353531,202,21,GTEX-ZF28,Colon_Sigmoid
13.385448,11.342007,387,19,GTEX-W5WG,Artery_Tibial
14.069681,7.084380,250,16,GTEX-UPK5,Breast_Mammary_Tissue
7.697781,6.109590,334,25,GTEX-15DYW,Esophagus_Muscularis
21.080622,7.758660,387,24,GTEX-11P7K,Artery_Tibial
10.437644,10.245599,121,14,GTEX-1497J,Small_Intestine_Terminal_Ileum
18.747092,13.217994,357,24,GTEX-131XG,Esophagus_Mucosa
20.924140,17.684604,368,9,GTEX-XOT4,Whole_Blood
40.516297,20.023212,413,5,GTEX-1CAMQ,Skin_Sun_Exposed_Lower_leg
4.781390,16.184945,250,24,GTEX-ZVT2,Breast_Mammary_Tissue
18.538990,4.528426,219,19,GTEX-14PJO,Pancreas
5.097183,2.481963,124,20,GTEX-X261,Brain_Cerebellar_Hemisphere
13.179582,14.266943,387,13,GTEX-OXRK,Artery_Tibial
32.706020,32.024148,384,18,GTEX-YFCO,Adipose_Subcutaneous
30.685417,13.930410,398,14,GTEX-T8EM,Thyroid
5.520991,5.131900,236,13,GTEX-13FTX,Stomach
28.658942,17.920895,490,18,GTEX-14E6C,Muscle_Skeletal
14.267022,12.101480,236,13,GTEX-S341,Stomach
31.448400,22.351854,312,19,GTEX-15SHU,Adipose_Visceral_Omentum
24.721245,21.682855,490,24,GTEX-13G51,Muscle_Skeletal
12.906329,11.574131,121,20,GTEX-VJYA,Small_Intestine_Terminal_Ileum
16.556467,9.969776,382,36,GTEX-12WSD,Lung
10.294355,7.930694,271,26,GTEX-13RTJ,Heart_Left_Ventricle
3.935944,1.293068,152,13,GTEX-X4XY,Liver
20.605632,12.876930,368,20,GTEX-VJYA,Whole_Blood
21.591187,16.287395,384,25,GTEX-13OVL,Adipose_Subcutaneous
16.124733,12.065358,387,27,GTEX-T5JC,Artery_Tibial
7.318855,2.996004,79,30,GTEX-13OVJ,Brain_Substantia_nigra
18.113875,13.374883,266,27,GTEX-Y114,Artery_Aorta
1.770024,3.778937,121,22,GTEX-T2IS,Ovary
21.586850,12.216625,387,12,GTEX-QV31,Artery_Tibial
4.063447,3.432208,108,29,GTEX-ZUA1,Brain_Anterior_cingulate_cortex_BA24
13.467899,11.047544,382,17,GTEX-ZZPU,Lung
7.868460,8.726548,151,14,GTEX-11UD2,Artery_Coronary
27.196947,18.592306,413,20,GTEX-183WM,Skin_Sun_Exposed_Lower_leg
9.786262,11.892401,224,13,GTEX-Q2AI,Testis
8.895393,18.017697,110,24,GTEX-17EVQ,Brain_Putamen_basal_ganglia
3.165817,5.524709,151,19,GTEX-11GS4,Artery_Coronary
19.736783,12.476339,387,27,GTEX-11DXX,Artery_Tibial
33.902677,37.046408,271,23,GTEX-13SLX,Heart_Left_Ventricle
23.218121,16.842035,368,21,GTEX-WL46,Whole_Blood
10.811767,8.057233,250,21,GTEX-13CF3,Breast_Mammary_Tissue
8.505477,8.835511,312,13,GTEX-ZGAY,Adipose_Visceral_Omentum
23.569428,19.315240,387,21,GTEX-13JVG,Artery_Tibial
8.686882,7.389261,266,21,GTEX-1AMFI,Artery_Aorta
11.634893,10.722259,382,15,GTEX-146FQ,Lung
6.990301,2.668606,117,22,GTEX-Z93S,Brain_Frontal_Cortex_BA9
23.263558,22.136218,299,13,GTEX-OHPK,Cells_Transformed_fibroblasts
40.570308,40.103207,382,12,GTEX-SE5C,Lung
10.327860,9.030281,334,9,GTEX-XMD2,Skin_Not_Sun_Exposed_Suprapubic
28.664190,41.233177,490,10,GTEX-13RTK,Muscle_Skeletal
14.900413,6.335482,357,23,GTEX-Y9LG,Esophagus_Mucosa
6.966902,2.960691,135,24,GTEX-13VXU,Brain_Cortex
7.934093,6.102128,156,19,GTEX-147GR,Pituitary
5.628525,4.719512,124,17,GTEX-P44H,Brain_Cerebellar_Hemisphere
4.280878,4.053074,79,28,GTEX-1313W,Brain_Substantia_nigra
12.900413,9.543366,360,36,GTEX-12WSD,Nerve_Tibial
27.644198,10.573099,312,15,GTEX-ZXES,Adipose_Visceral_Omentum
6.052530,6.223923,202,19,GTEX-ZPIC,Colon_Sigmoid
17.462814,15.189589,387,16,GTEX-132NY,Artery_Tibial
15.280729,21.786324,271,11,GTEX-16NPX,Heart_Left_Ventricle
10.548216,4.824356,271,20,GTEX-17HGU,Heart_Left_Ventricle
2.005254,2.678190,110,20,GTEX-17F97,Brain_Hippocampus
9.895671,25.682855,271,27,GTEX-11TT1,Heart_Left_Ventricle
11.192403,6.870206,266,17,GTEX-146FR,Artery_Aorta
45.468460,34.345794,382,7,GTEX-R3RS,Lung
13.088558,9.828612,299,12,GTEX-U3ZM,Cells_Transformed_fibroblasts
33.323388,30.685406,382,16,GTEX-132NY,Lung
7.994667,4.643876,107,20,GTEX-145MH,Brain_Hypothalamus
8.409431,6.086778,263,24,GTEX-WYJK,Heart_Atrial_Appendage
7.079845,4.175674,266,21,GTEX-WH7G,Artery_Aorta
9.432895,13.634922,312,21,GTEX-YEC3,Adipose_Visceral_Omentum
25.182983,10.904134,263,15,GTEX-145MN,Heart_Atrial_Appendage
6.259396,5.763483,121,20,GTEX-183WM,Ovary
