scale,err,#patients,#tissues,patient_id,tissue_name
22.200284,21.333023,360,24,GTEX-131XG,Nerve_Tibial
5.794769,6.532015,121,22,GTEX-14E6E,Small_Intestine_Terminal_Ileum
29.001299,11.895064,398,22,GTEX-131XE,Thyroid
8.720078,11.132927,357,23,GTEX-11EM3,Esophagus_Mucosa
8.791585,2.303814,82,19,GTEX-QVJO,Brain_Spinal_cord_cervical_c-1
11.900619,2.890713,107,21,GTEX-131XH,Brain_Hypothalamus
7.863188,3.655129,153,32,GTEX-YFC4,Brain_Cerebellum
22.557415,23.224061,413,19,GTEX-147GR,Skin_Sun_Exposed_Lower_leg
10.551255,9.850448,360,13,GTEX-14C38,Nerve_Tibial
13.596192,14.507463,334,25,GTEX-Q2AG,Esophagus_Muscularis
25.338518,9.049782,334,22,GTEX-131XE,Esophagus_Muscularis
7.683148,0.993672,143,15,GTEX-NPJ7,Brain_Caudate_basal_ganglia
10.548216,4.250422,271,20,GTEX-17HGU,Heart_Left_Ventricle
31.700510,22.615705,384,10,GTEX-1E1VI,Adipose_Subcutaneous
10.557411,10.866360,384,17,GTEX-133LE,Adipose_Subcutaneous
12.733429,12.210277,312,28,GTEX-1313W,Adipose_Visceral_Omentum
12.039257,14.242681,357,9,GTEX-11DZ1,Esophagus_Mucosa
15.929386,13.923126,250,20,GTEX-17F97,Breast_Mammary_Tissue
12.981831,11.773886,152,21,GTEX-18A7A,Liver
5.392928,4.465367,224,13,GTEX-OXRL,Testis
13.158015,14.463350,245,11,GTEX-14H4A,Colon_Transverse
16.460488,15.613105,490,10,GTEX-111VG,Muscle_Skeletal
19.621214,18.553272,266,21,GTEX-ZF28,Artery_Aorta
7.863853,5.903936,124,25,GTEX-Q2AG,Brain_Cerebellar_Hemisphere
17.653319,13.813317,357,24,GTEX-13D11,Esophagus_Mucosa
10.771002,7.533269,135,21,GTEX-13FHP,Brain_Cortex
16.723643,24.047574,299,2,GTEX-ZVE1,Cells_Transformed_fibroblasts
19.125035,10.748535,368,15,GTEX-OIZH,Whole_Blood
9.452482,12.664059,263,34,GTEX-ZAB4,Heart_Atrial_Appendage
12.427582,8.611601,368,26,GTEX-WYVS,Whole_Blood
21.100878,16.632163,360,13,GTEX-X4EO,Nerve_Tibial
15.328770,13.250136,299,17,GTEX-U3ZH,Cells_Transformed_fibroblasts
12.980798,16.893220,368,13,GTEX-X4EO,Whole_Blood
13.430502,10.948115,250,18,GTEX-S7SE,Breast_Mammary_Tissue
3.922199,3.916127,156,14,GTEX-12584,Pituitary
38.365233,14.410723,384,20,GTEX-1A3MX,Adipose_Subcutaneous
13.036165,16.315972,116,22,GTEX-XGQ4,Cells_EBV-transformed_lymphocytes
24.075261,19.276297,368,18,GTEX-YFCO,Whole_Blood
17.810428,12.952791,263,13,GTEX-15RIE,Heart_Atrial_Appendage
19.955607,16.180472,299,17,GTEX-11WQC,Cells_Transformed_fibroblasts
12.320810,7.096262,156,16,GTEX-15UF6,Pituitary
16.167169,15.106481,398,18,GTEX-YJ89,Thyroid
15.657138,14.372392,384,16,GTEX-16GPK,Adipose_Subcutaneous
2.860536,2.921151,174,17,GTEX-PLZ6,Adrenal_Gland
14.917953,1.952692,174,10,GTEX-1CAMS,Adrenal_Gland
5.749573,9.065133,266,18,GTEX-QLQ7,Artery_Aorta
12.920927,7.242645,334,24,GTEX-1211K,Esophagus_Muscularis
14.634830,6.765122,263,15,GTEX-15RJE,Heart_Atrial_Appendage
15.224866,26.099310,368,14,GTEX-PSDG,Whole_Blood
23.723091,11.955734,360,20,GTEX-1BAJH,Nerve_Tibial
2.309643,2.315118,121,19,GTEX-11P82,Small_Intestine_Terminal_Ileum
11.655379,8.046461,382,15,GTEX-111FC,Lung
30.275734,8.745203,360,19,GTEX-RNOR,Nerve_Tibial
13.880528,10.477705,384,10,GTEX-ZVE2,Adipose_Subcutaneous
3.001042,0.965828,153,22,GTEX-Z93S,Brain_Cerebellum
16.922835,18.276971,263,9,GTEX-ZVT4,Heart_Atrial_Appendage
17.894156,7.604318,271,14,GTEX-ZV7C,Heart_Left_Ventricle
8.379150,6.423901,263,14,GTEX-12584,Heart_Atrial_Appendage
17.166944,3.173888,121,13,GTEX-WFJO,Small_Intestine_Terminal_Ileum
6.269507,9.946807,79,17,GTEX-1B8SG,Brain_Substantia_nigra
19.201841,13.701419,413,24,GTEX-1211K,Skin_Sun_Exposed_Lower_leg
9.346721,8.777916,312,16,GTEX-17F9E,Adipose_Visceral_Omentum
18.975296,15.819176,299,14,GTEX-S95S,Cells_Transformed_fibroblasts
8.359453,7.650794,151,19,GTEX-P4PP,Artery_Coronary
22.136689,9.089573,236,22,GTEX-XQ8I,Stomach
20.587167,2.058400,79,8,GTEX-PWO3,Brain_Substantia_nigra
16.241060,17.114518,236,23,GTEX-1B8KE,Stomach
10.567933,10.890123,384,19,GTEX-ZTPG,Adipose_Subcutaneous
5.481912,4.527496,108,15,GTEX-Y8DK,Brain_Anterior_cingulate_cortex_BA24
8.988129,5.548370,107,22,GTEX-Z93S,Brain_Hypothalamus
16.175702,9.816856,382,18,GTEX-S7SE,Lung
22.861028,23.551209,387,20,GTEX-1AX8Z,Artery_Tibial
9.173022,1.832549,121,21,GTEX-ZF29,Small_Intestine_Terminal_Ileum
10.779512,8.244251,84,19,GTEX-ZE7O,Minor_Salivary_Gland
10.845312,10.286596,312,16,GTEX-132Q8,Adipose_Visceral_Omentum
22.615629,12.456261,82,26,GTEX-RU72,Brain_Spinal_cord_cervical_c-1
7.823963,3.271267,87,21,GTEX-13OW7,Brain_Amygdala
25.497787,14.230825,266,12,GTEX-OHPM,Artery_Aorta
11.208576,6.726204,266,24,GTEX-111YS,Artery_Aorta
21.784860,29.660343,413,10,GTEX-14ICK,Skin_Sun_Exposed_Lower_leg
10.180811,10.911271,266,22,GTEX-11EMC,Artery_Aorta
13.748792,4.670669,156,13,GTEX-12WSE,Pituitary
6.877183,1.702005,116,17,GTEX-WHWD,Cells_EBV-transformed_lymphocytes
6.162749,6.686248,121,18,GTEX-14PJ6,Small_Intestine_Terminal_Ileum
12.164620,8.114825,263,24,GTEX-Y3I4,Heart_Atrial_Appendage
5.047130,3.423254,107,24,GTEX-13G51,Brain_Hypothalamus
6.980033,10.151314,271,23,GTEX-Y8E4,Heart_Left_Ventricle
3.133581,4.793236,116,27,GTEX-T5JC,Cells_EBV-transformed_lymphocytes
53.730117,40.225653,334,23,GTEX-16YQH,Skin_Not_Sun_Exposed_Suprapubic
5.475010,4.939214,82,28,GTEX-T6MN,Brain_Spinal_cord_cervical_c-1
8.593506,2.842309,117,24,GTEX-TSE9,Brain_Frontal_Cortex_BA9
23.666999,11.964547,398,5,GTEX-1CB4H,Thyroid
6.887753,7.803829,212,25,GTEX-15DYW,Esophagus_Gastroesophageal_Junction
7.856782,5.996400,202,16,GTEX-11ZTT,Colon_Sigmoid
39.327040,37.200059,490,17,GTEX-WXYG,Muscle_Skeletal
35.241599,33.365369,490,16,GTEX-12WSF,Muscle_Skeletal
15.803389,11.338712,357,13,GTEX-ZGAY,Esophagus_Mucosa
21.681311,18.849102,382,14,GTEX-1C4CL,Lung
2.080296,2.709626,110,19,GTEX-13112,Brain_Putamen_basal_ganglia
8.970268,5.723373,266,25,GTEX-Q2AG,Artery_Aorta
31.570003,23.070687,413,23,GTEX-131XF,Skin_Sun_Exposed_Lower_leg
3.312199,1.768853,117,25,GTEX-14E7W,Brain_Frontal_Cortex_BA9
6.588258,5.871243,110,16,GTEX-12WSF,Brain_Hippocampus
17.512794,11.930668,266,16,GTEX-P4QS,Artery_Aorta
10.994132,2.836075,107,18,GTEX-13FXS,Brain_Hypothalamus
7.672080,4.504944,219,22,GTEX-139YR,Pancreas
2.413648,2.762040,156,20,GTEX-R55E,Pituitary
13.060529,9.626646,360,11,GTEX-17EUY,Nerve_Tibial
28.581723,35.975321,299,18,GTEX-S7SE,Cells_Transformed_fibroblasts
20.740667,10.635004,382,18,GTEX-13S7M,Lung
40.111788,17.616793,398,24,GTEX-15CHQ,Thyroid
13.112708,7.886182,266,36,GTEX-12WSD,Artery_Aorta
20.308517,1.996890,271,13,GTEX-QESD,Heart_Left_Ventricle
23.403285,9.873284,360,23,GTEX-131XF,Nerve_Tibial
24.354829,24.081093,368,12,GTEX-XMD1,Whole_Blood
3.833542,2.304799,151,16,GTEX-15CHC,Artery_Coronary
13.710986,11.572112,131,23,GTEX-Y9LG,Prostate
16.737157,13.771344,490,16,GTEX-12WSJ,Muscle_Skeletal
24.719076,74.938298,357,7,GTEX-POYW,Esophagus_Mucosa
10.908981,8.183219,153,19,GTEX-Y111,Brain_Cerebellum
15.568318,9.295267,334,21,GTEX-13NYS,Skin_Not_Sun_Exposed_Suprapubic
14.431492,40.598181,490,7,GTEX-15UKP,Muscle_Skeletal
8.366010,12.657762,250,16,GTEX-R53T,Breast_Mammary_Tissue
16.237809,9.764776,245,24,GTEX-ZVT2,Colon_Transverse
9.494502,7.083321,360,17,GTEX-X4EP,Nerve_Tibial
3.395714,2.412160,219,18,GTEX-X15G,Pancreas
18.857318,10.725906,312,11,GTEX-145MI,Adipose_Visceral_Omentum
15.112254,14.378402,312,22,GTEX-ZPU1,Adipose_Visceral_Omentum
11.446618,4.891432,129,25,GTEX-13NYB,Brain_Nucleus_accumbens_basal_ganglia
10.733695,2.511776,143,24,GTEX-15CHQ,Brain_Caudate_basal_ganglia
12.815630,12.041786,334,12,GTEX-PLZ5,Esophagus_Muscularis
22.181092,11.370965,360,19,GTEX-13N11,Nerve_Tibial
17.189185,11.781520,398,16,GTEX-132NY,Thyroid
30.178774,29.268795,360,15,GTEX-ZYW4,Nerve_Tibial
10.816614,9.710293,334,13,GTEX-QLQW,Esophagus_Muscularis
2.614042,2.093239,135,30,GTEX-12ZZX,Brain_Cortex
12.128199,10.304006,153,16,GTEX-1B933,Brain_Cerebellum
18.295427,11.199215,312,18,GTEX-YJ89,Adipose_Visceral_Omentum
9.046151,8.467274,224,14,GTEX-14PHX,Testis
13.167449,8.847592,236,21,GTEX-18A7A,Stomach
15.128427,8.313939,212,19,GTEX-13PL7,Esophagus_Gastroesophageal_Junction
4.240475,2.219029,110,18,GTEX-13X6I,Brain_Hippocampus
38.012701,16.852731,312,23,GTEX-Y9LG,Adipose_Visceral_Omentum
6.563677,6.996574,107,22,GTEX-13OW5,Brain_Hypothalamus
6.728819,5.639492,105,20,GTEX-183WM,Vagina
6.389117,3.316444,143,18,GTEX-14ABY,Brain_Caudate_basal_ganglia
6.847085,12.093561,413,24,GTEX-13G51,Skin_Sun_Exposed_Lower_leg
15.827203,15.217728,384,10,GTEX-14LLW,Adipose_Subcutaneous
10.300532,4.755779,121,20,GTEX-RWS6,Ovary
8.897632,4.889750,121,18,GTEX-QCQG,Ovary
6.762315,11.369120,398,22,GTEX-13OW5,Thyroid
10.423554,5.873677,174,36,GTEX-12WSD,Adrenal_Gland
3.435439,3.365788,116,19,GTEX-V1D1,Cells_EBV-transformed_lymphocytes
16.770706,9.819389,312,25,GTEX-YEC4,Adipose_Visceral_Omentum
35.323922,44.852192,368,18,GTEX-UJHI,Whole_Blood
4.042305,11.744067,135,12,GTEX-ZYFD,Brain_Cortex
8.147273,9.507878,224,22,GTEX-XGQ4,Testis
27.499679,25.531474,490,19,GTEX-1AX9I,Muscle_Skeletal
6.237973,9.835045,100,13,GTEX-RU1J,Uterus
38.997513,22.298061,384,23,GTEX-1B8KE,Adipose_Subcutaneous
12.342830,9.810294,266,16,GTEX-WHSB,Artery_Aorta
14.797967,21.330627,398,20,GTEX-1AX8Z,Thyroid
8.054571,5.728957,110,18,GTEX-13S7M,Brain_Putamen_basal_ganglia
39.435268,14.807712,490,13,GTEX-OXRK,Muscle_Skeletal
25.456897,43.562117,384,14,GTEX-P4QT,Adipose_Subcutaneous
12.362202,8.805751,334,13,GTEX-X8HC,Skin_Not_Sun_Exposed_Suprapubic
43.658983,51.853920,490,9,GTEX-XMD2,Muscle_Skeletal
22.255512,16.564318,382,10,GTEX-148VI,Lung
7.090740,4.207250,151,17,GTEX-QV44,Artery_Coronary
12.290974,11.623210,413,15,GTEX-ZV6S,Skin_Sun_Exposed_Lower_leg
6.816811,4.329146,151,22,GTEX-XGQ4,Artery_Coronary
28.300120,51.646986,334,13,GTEX-X8HC,Esophagus_Muscularis
24.627473,26.224240,384,21,GTEX-18A7A,Adipose_Subcutaneous
5.062687,7.536962,250,6,GTEX-WOFL,Breast_Mammary_Tissue
28.315851,17.366725,398,11,GTEX-13NZ9,Thyroid
15.077458,9.451742,121,12,GTEX-WRHK,Small_Intestine_Terminal_Ileum
14.243355,5.115538,117,28,GTEX-14PJM,Brain_Frontal_Cortex_BA9
18.579774,16.095238,245,30,GTEX-14C5O,Colon_Transverse
16.405022,14.436664,384,10,GTEX-WI4N,Adipose_Subcutaneous
12.639850,10.027082,334,23,GTEX-13SLX,Skin_Not_Sun_Exposed_Suprapubic
43.978313,42.722871,357,19,GTEX-146FH,Esophagus_Mucosa
23.949954,25.712262,266,22,GTEX-14PJ4,Artery_Aorta
9.898972,23.054222,312,20,GTEX-1BAJH,Adipose_Visceral_Omentum
19.165716,12.488945,384,24,GTEX-QDT8,Adipose_Subcutaneous
6.035023,2.729970,107,24,GTEX-16XZZ,Brain_Hypothalamus
22.711161,8.943325,100,32,GTEX-131YS,Uterus
14.317776,12.243340,299,17,GTEX-Q734,Cells_Transformed_fibroblasts
10.897470,9.344819,299,15,GTEX-ZPCL,Cells_Transformed_fibroblasts
24.075751,9.998862,382,20,GTEX-Y5V5,Lung
25.281235,36.385869,266,16,GTEX-ZAJG,Artery_Aorta
6.380138,5.243632,236,14,GTEX-S95S,Stomach
2.054251,4.384682,110,17,GTEX-P44H,Brain_Hippocampus
7.795282,5.221626,152,19,GTEX-14AS3,Liver
27.428117,27.855842,413,23,GTEX-ZF2S,Skin_Sun_Exposed_Lower_leg
10.558203,14.651289,413,11,GTEX-RN64,Skin_Sun_Exposed_Lower_leg
1.958370,1.566300,224,15,GTEX-13NZA,Testis
12.841256,3.988358,250,9,GTEX-XOT4,Breast_Mammary_Tissue
11.008327,17.176108,398,19,GTEX-W5WG,Thyroid
19.965275,30.444702,357,7,GTEX-15EOM,Esophagus_Mucosa
38.488079,13.384461,387,13,GTEX-Q2AI,Artery_Tibial
20.111217,7.965712,250,18,GTEX-13SLW,Breast_Mammary_Tissue
16.660139,17.360059,357,19,GTEX-15SHU,Esophagus_Mucosa
41.694881,19.938714,490,15,GTEX-REY6,Muscle_Skeletal
6.498059,16.269863,145,15,GTEX-QMRM,Spleen
17.508005,7.191177,236,21,GTEX-ZF29,Stomach
19.652778,11.421917,174,15,GTEX-1B8L1,Adrenal_Gland
1.935115,2.392308,100,18,GTEX-14PJ6,Uterus
56.446658,63.571626,490,13,GTEX-14ICL,Muscle_Skeletal
22.428801,10.157443,312,19,GTEX-11VI4,Adipose_Visceral_Omentum
14.367313,9.334197,121,14,GTEX-15DDE,Ovary
3.960239,3.023694,124,18,GTEX-YJ89,Brain_Cerebellar_Hemisphere
7.268023,1.236527,174,20,GTEX-11DXY,Adrenal_Gland
12.216475,0.650461,153,13,GTEX-12126,Brain_Cerebellum
3.020932,3.372643,174,12,GTEX-PLZ5,Adrenal_Gland
19.725537,20.332348,398,16,GTEX-SNOS,Thyroid
1.934112,2.391631,82,13,GTEX-QVUS,Brain_Spinal_cord_cervical_c-1
4.669542,4.138113,116,3,GTEX-U3ZG,Cells_EBV-transformed_lymphocytes
23.221776,22.340014,490,13,GTEX-13FTY,Muscle_Skeletal
7.063400,5.967041,174,10,GTEX-O5YV,Adrenal_Gland
31.999659,19.865868,334,20,GTEX-183WM,Skin_Not_Sun_Exposed_Suprapubic
6.050604,1.951551,84,21,GTEX-ZT9W,Minor_Salivary_Gland
15.752417,13.156664,174,23,GTEX-Y9LG,Adrenal_Gland
11.606888,4.956359,156,22,GTEX-Z93S,Pituitary
5.000574,2.669548,131,29,GTEX-ZUA1,Prostate
11.584789,7.285746,174,22,GTEX-14PJ4,Adrenal_Gland
38.946333,27.841100,382,17,GTEX-11WQC,Lung
41.337546,29.773042,490,8,GTEX-OXRP,Muscle_Skeletal
8.326110,4.063715,110,8,GTEX-NL3H,Brain_Hippocampus
13.280283,8.173197,250,17,GTEX-X4EP,Breast_Mammary_Tissue
39.385507,13.207537,398,13,GTEX-RU1J,Thyroid
11.890507,12.178319,250,14,GTEX-PSDG,Breast_Mammary_Tissue
17.688588,9.803272,384,20,GTEX-17F97,Adipose_Subcutaneous
8.665333,11.275891,110,24,GTEX-13G51,Brain_Hippocampus
14.372958,12.339746,263,20,GTEX-1BAJH,Heart_Atrial_Appendage
24.626689,17.405228,413,23,GTEX-117YX,Skin_Sun_Exposed_Lower_leg
23.632988,21.507607,384,9,GTEX-15SDE,Adipose_Subcutaneous
14.069681,6.486777,250,16,GTEX-UPK5,Breast_Mammary_Tissue
6.532724,1.536215,143,27,GTEX-WZTO,Brain_Caudate_basal_ganglia
2.882180,3.132650,145,23,GTEX-ZF2S,Spleen
7.267227,3.626924,87,17,GTEX-N7MT,Brain_Amygdala
26.648993,26.990209,382,14,GTEX-RUSQ,Lung
18.883035,9.041864,382,16,GTEX-13OVG,Lung
7.948555,9.411941,121,19,GTEX-Y111,Small_Intestine_Terminal_Ileum
15.080211,12.391402,413,23,GTEX-ZVT3,Skin_Sun_Exposed_Lower_leg
18.413063,13.053954,387,10,GTEX-XPT6,Artery_Tibial
17.452218,10.351272,387,11,GTEX-RN64,Artery_Tibial
27.301114,21.781136,413,15,GTEX-13OVK,Skin_Sun_Exposed_Lower_leg
12.808874,10.143093,382,10,GTEX-15CHR,Lung
15.407018,7.599285,245,21,GTEX-WFG7,Colon_Transverse
6.232601,2.994343,121,24,GTEX-WFON,Small_Intestine_Terminal_Ileum
6.355441,5.164497,212,19,GTEX-ZEX8,Esophagus_Gastroesophageal_Junction
31.597160,22.380082,382,17,GTEX-S32W,Lung
24.237690,14.644225,398,16,GTEX-12WSJ,Thyroid
40.144447,26.318214,413,6,GTEX-1C64N,Skin_Sun_Exposed_Lower_leg
3.899655,3.522795,121,23,GTEX-14BMU,Ovary
22.755709,20.251615,357,16,GTEX-15DCD,Esophagus_Mucosa
20.610381,4.556841,245,12,GTEX-R55D,Colon_Transverse
15.588079,16.720451,236,20,GTEX-14DAR,Stomach
11.895789,7.154706,236,23,GTEX-Y9LG,Stomach
20.133693,18.860614,219,23,GTEX-14BMU,Pancreas
35.105082,17.461323,413,26,GTEX-RU72,Skin_Sun_Exposed_Lower_leg
41.494811,22.075018,413,15,GTEX-1B8SF,Skin_Sun_Exposed_Lower_leg
6.506714,11.480397,334,17,GTEX-146FR,Esophagus_Muscularis
14.753308,11.125328,224,21,GTEX-1212Z,Testis
8.024130,12.055482,79,19,GTEX-13CF2,Brain_Substantia_nigra
13.319277,3.524776,245,14,GTEX-12KS4,Colon_Transverse
9.426555,6.893063,116,12,GTEX-WRHK,Cells_EBV-transformed_lymphocytes
12.708125,2.816368,100,10,GTEX-1CAMS,Uterus
11.177115,11.051447,360,22,GTEX-14E6E,Nerve_Tibial
13.397100,12.364598,299,12,GTEX-XMD1,Cells_Transformed_fibroblasts
15.273920,6.527205,107,20,GTEX-X585,Brain_Hypothalamus
19.067070,23.429077,312,17,GTEX-1B932,Adipose_Visceral_Omentum
7.603698,5.308387,312,25,GTEX-12BJ1,Adipose_Visceral_Omentum
3.870826,3.343183,382,25,GTEX-11EQ9,Lung
4.115711,4.316873,107,29,GTEX-ZUA1,Brain_Hypothalamus
11.917622,4.418226,263,25,GTEX-13NYB,Heart_Atrial_Appendage
12.187098,7.408066,117,16,GTEX-12WSA,Brain_Frontal_Cortex_BA9
24.411522,28.217453,299,13,GTEX-QEG4,Cells_Transformed_fibroblasts
4.556170,3.414567,152,12,GTEX-WK11,Liver
2.962988,4.994970,153,13,GTEX-11GSO,Brain_Cerebellum
9.751696,3.079812,212,20,GTEX-11DXY,Esophagus_Gastroesophageal_Junction
15.709002,6.119108,266,20,GTEX-ZYFG,Artery_Aorta
21.389411,4.686498,271,19,GTEX-1B996,Heart_Left_Ventricle
13.371325,19.742175,334,10,GTEX-147F3,Skin_Not_Sun_Exposed_Suprapubic
18.187028,11.151948,266,12,GTEX-15RIF,Artery_Aorta
9.765403,7.745950,212,24,GTEX-WFON,Esophagus_Gastroesophageal_Junction
13.358302,15.306574,360,14,GTEX-YECK,Nerve_Tibial
6.796817,6.028443,266,22,GTEX-11LCK,Artery_Aorta
24.137637,8.656576,384,13,GTEX-12126,Adipose_Subcutaneous
28.378698,17.406324,398,19,GTEX-14JIY,Thyroid
7.039393,9.444194,100,13,GTEX-S341,Uterus
18.809615,20.579861,299,13,GTEX-ZF3C,Cells_Transformed_fibroblasts
8.230995,6.920158,124,16,GTEX-132Q8,Brain_Cerebellar_Hemisphere
17.610110,13.633657,360,15,GTEX-1192X,Nerve_Tibial
0.615143,0.711334,121,16,GTEX-11ZTT,Ovary
10.496712,10.003386,413,15,GTEX-ZTSS,Skin_Sun_Exposed_Lower_leg
32.993354,30.749922,299,27,GTEX-11TT1,Cells_Transformed_fibroblasts
33.213276,17.080035,382,6,GTEX-1A8FM,Lung
51.781257,29.291386,490,25,GTEX-XV7Q,Muscle_Skeletal
4.469201,6.865593,116,22,GTEX-U3ZN,Cells_EBV-transformed_lymphocytes
41.913607,21.174415,387,11,GTEX-17EUY,Artery_Tibial
42.334522,14.322576,490,16,GTEX-RTLS,Muscle_Skeletal
7.340101,4.174460,382,17,GTEX-ZYVF,Lung
7.512673,2.517513,121,17,GTEX-14PN3,Ovary
18.229153,49.312744,368,24,GTEX-WHSE,Whole_Blood
6.490178,4.923273,263,23,GTEX-13U4I,Heart_Atrial_Appendage
16.763408,12.855695,105,17,GTEX-14PN3,Vagina
10.817204,9.134218,212,17,GTEX-11XUK,Esophagus_Gastroesophageal_Junction
8.942324,8.840611,266,19,GTEX-132QS,Artery_Aorta
3.396353,110.072327,156,1,GTEX-1F6IF,Pituitary
10.691221,9.397175,145,16,GTEX-O5YT,Spleen
27.100829,18.614746,490,10,GTEX-1314G,Muscle_Skeletal
11.212443,13.567292,360,16,GTEX-O5YT,Nerve_Tibial
13.130494,14.427097,312,19,GTEX-14AS3,Adipose_Visceral_Omentum
25.237165,18.535779,413,20,GTEX-PX3G,Skin_Sun_Exposed_Lower_leg
4.773453,8.711126,87,25,GTEX-Q2AG,Brain_Amygdala
5.452002,2.126313,100,27,GTEX-Y3IK,Uterus
8.295076,5.314020,79,16,GTEX-15DCD,Brain_Substantia_nigra
9.338745,11.958615,334,36,GTEX-12WSD,Skin_Not_Sun_Exposed_Suprapubic
3.206604,3.322765,143,24,GTEX-ZDXO,Brain_Caudate_basal_ganglia
31.866488,28.703543,368,12,GTEX-139D8,Whole_Blood
9.908045,10.985171,107,13,GTEX-13IVO,Brain_Hypothalamus
9.181026,3.503591,156,20,GTEX-X261,Pituitary
12.115483,6.989822,334,19,GTEX-ZEX8,Esophagus_Muscularis
9.811767,10.185572,202,21,GTEX-YEC3,Colon_Sigmoid
5.985373,70.123254,271,19,GTEX-ZTPG,Heart_Left_Ventricle
4.263597,2.582381,156,28,GTEX-14PJM,Pituitary
3.268446,2.403605,129,21,GTEX-N7MS,Brain_Nucleus_accumbens_basal_ganglia
20.625554,17.601913,398,5,GTEX-14PHW,Thyroid
3.165817,5.518249,151,19,GTEX-11GS4,Artery_Coronary
15.113739,6.966225,107,30,GTEX-13OVJ,Brain_Hypothalamus
7.717731,6.936444,266,16,GTEX-13OVG,Artery_Aorta
55.255246,54.927651,490,7,GTEX-11UD1,Muscle_Skeletal
13.364627,9.413470,382,23,GTEX-117YX,Lung
26.912969,21.101202,360,11,GTEX-16NPX,Nerve_Tibial
6.489323,4.716766,174,23,GTEX-YF7O,Adrenal_Gland
9.387903,7.321058,360,23,GTEX-ZP4G,Nerve_Tibial
6.160569,4.730701,108,26,GTEX-NPJ8,Brain_Anterior_cingulate_cortex_BA24
11.195489,12.084804,212,22,GTEX-14E6E,Esophagus_Gastroesophageal_Junction
20.753346,11.815146,334,18,GTEX-ZYT6,Esophagus_Muscularis
8.223623,3.536163,143,20,GTEX-X585,Brain_Caudate_basal_ganglia
37.114219,26.423694,384,22,GTEX-T2IS,Adipose_Subcutaneous
4.678678,3.252527,121,8,GTEX-S7SF,Ovary
21.091494,10.442650,266,25,GTEX-YEC4,Artery_Aorta
15.450926,13.655992,116,24,GTEX-1211K,Cells_EBV-transformed_lymphocytes
23.279912,15.082449,271,19,GTEX-RNOR,Heart_Left_Ventricle
7.811270,10.271994,135,6,GTEX-13NYC,Brain_Cortex
12.506212,11.215436,360,23,GTEX-13111,Nerve_Tibial
5.806710,3.295329,131,23,GTEX-1B8KE,Prostate
8.721221,8.137313,334,21,GTEX-Y5V6,Esophagus_Muscularis
6.180718,5.744632,129,21,GTEX-13NYS,Brain_Nucleus_accumbens_basal_ganglia
17.697141,12.459410,266,18,GTEX-QCQG,Artery_Aorta
8.702436,2.236591,108,22,GTEX-Z93S,Brain_Anterior_cingulate_cortex_BA24
34.195244,10.395169,245,25,GTEX-14C39,Colon_Transverse
7.124816,4.569505,121,23,GTEX-13FH7,Small_Intestine_Terminal_Ileum
27.162759,10.026639,245,13,GTEX-15RIE,Colon_Transverse
21.534244,23.192094,368,24,GTEX-11P7K,Whole_Blood
3.730294,1.169840,116,10,GTEX-XPT6,Cells_EBV-transformed_lymphocytes
5.521712,6.381135,266,19,GTEX-11GS4,Artery_Aorta
7.932263,7.592076,152,15,GTEX-147JS,Liver
4.173759,3.019833,131,18,GTEX-XQ3S,Prostate
8.716760,10.747178,224,16,GTEX-WHSB,Testis
2.399041,1.959939,107,17,GTEX-P44H,Brain_Hypothalamus
12.671248,10.010940,368,9,GTEX-UPJH,Whole_Blood
6.516776,4.503923,116,21,GTEX-WFG8,Cells_EBV-transformed_lymphocytes
3.444855,2.087262,135,15,GTEX-12ZZW,Brain_Cortex
17.511637,10.085070,224,9,GTEX-U8T8,Testis
5.824425,4.540483,236,18,GTEX-111CU,Stomach
6.425698,1.380044,143,8,GTEX-NL3H,Brain_Caudate_basal_ganglia
8.339561,5.612780,131,22,GTEX-11TUW,Prostate
31.237997,6.341640,334,19,GTEX-1B996,Esophagus_Muscularis
27.502176,27.966497,490,12,GTEX-ZT9X,Muscle_Skeletal
5.061484,10.242322,219,17,GTEX-ZYY3,Pancreas
13.677954,8.133333,245,25,GTEX-15DYW,Colon_Transverse
46.454353,27.869607,413,17,GTEX-13OVH,Skin_Sun_Exposed_Lower_leg
10.227814,9.653712,312,14,GTEX-1AYCT,Adipose_Visceral_Omentum
8.265203,6.461940,121,13,GTEX-X4EO,Ovary
8.514431,5.880145,263,12,GTEX-14A6H,Heart_Atrial_Appendage
16.764454,6.815821,398,12,GTEX-15EU6,Thyroid
28.121811,33.256063,384,10,GTEX-OXRO,Adipose_Subcutaneous
24.083103,18.283363,413,18,GTEX-XUW1,Skin_Sun_Exposed_Lower_leg
13.179582,13.824120,387,13,GTEX-OXRK,Artery_Tibial
9.384473,11.132798,245,15,GTEX-146FQ,Colon_Transverse
13.866514,5.522009,212,9,GTEX-1CB4J,Esophagus_Gastroesophageal_Junction
11.788131,7.110660,245,19,GTEX-12ZZZ,Colon_Transverse
20.778719,19.729975,360,23,GTEX-11P81,Nerve_Tibial
2.858796,2.973197,151,24,GTEX-13X6J,Artery_Coronary
8.895393,24.184810,110,24,GTEX-17EVQ,Brain_Putamen_basal_ganglia
21.905353,18.317855,368,2,GTEX-XMD3,Whole_Blood
6.030007,2.474466,110,17,GTEX-11WQC,Brain_Putamen_basal_ganglia
19.715955,10.221063,398,21,GTEX-1B8KZ,Thyroid
