scale,err,#patients,#tissues,patient_id,tissue_name
7.267662,4.739107,263,23,GTEX-13FH7,Heart_Atrial_Appendage
7.248464,1.964543,110,24,GTEX-TSE9,Brain_Putamen_basal_ganglia
24.067885,15.616591,398,23,GTEX-13N2G,Thyroid
4.389878,3.898989,250,5,GTEX-S4UY,Breast_Mammary_Tissue
11.752337,10.438854,250,22,GTEX-14PJ4,Breast_Mammary_Tissue
25.643679,16.567894,490,17,GTEX-ZLV1,Muscle_Skeletal
4.173759,3.101810,131,18,GTEX-XQ3S,Prostate
45.114700,33.804164,357,22,GTEX-11LCK,Esophagus_Mucosa
11.452359,6.523259,360,24,GTEX-111YS,Nerve_Tibial
16.496484,6.969076,250,22,GTEX-XYKS,Breast_Mammary_Tissue
7.001719,6.509277,202,13,GTEX-WQUQ,Colon_Sigmoid
50.775051,50.354493,490,21,GTEX-WFG7,Muscle_Skeletal
32.926748,18.418723,490,19,GTEX-R55G,Muscle_Skeletal
7.985694,6.697327,245,22,GTEX-Y5LM,Colon_Transverse
5.025703,6.175248,117,19,GTEX-14PJO,Brain_Frontal_Cortex_BA9
15.765483,13.925171,398,21,GTEX-13OW7,Thyroid
6.269507,12.613475,79,17,GTEX-1B8SG,Brain_Substantia_nigra
19.494095,19.333818,334,22,GTEX-12WSM,Skin_Not_Sun_Exposed_Suprapubic
17.512794,10.845337,266,16,GTEX-P4QS,Artery_Aorta
6.605389,5.841761,387,17,GTEX-ZLV1,Artery_Tibial
9.332866,8.749714,334,22,GTEX-14E6E,Skin_Not_Sun_Exposed_Suprapubic
3.153255,2.847299,129,17,GTEX-N7MT,Brain_Nucleus_accumbens_basal_ganglia
7.489744,10.492092,334,8,GTEX-S7SF,Esophagus_Muscularis
21.748495,31.008853,382,16,GTEX-ZA64,Lung
12.101443,8.587057,236,17,GTEX-14JG6,Stomach
14.360803,16.526203,382,6,GTEX-ZZPT,Lung
20.203497,19.571795,299,28,GTEX-1313W,Cells_Transformed_fibroblasts
1.334697,1.419714,105,20,GTEX-PX3G,Vagina
9.287660,6.925629,299,23,GTEX-ZF2S,Cells_Transformed_fibroblasts
9.593734,5.702043,360,18,GTEX-ZYT6,Nerve_Tibial
29.564717,12.761355,360,20,GTEX-1A3MX,Nerve_Tibial
21.942694,15.299441,490,18,GTEX-XUW1,Muscle_Skeletal
14.242594,20.986958,368,13,GTEX-ZF3C,Whole_Blood
34.324693,35.789097,398,21,GTEX-14PN4,Thyroid
11.741708,25.163505,116,23,GTEX-13111,Cells_EBV-transformed_lymphocytes
3.289664,2.115562,124,16,GTEX-ZVZQ,Brain_Cerebellar_Hemisphere
24.085002,13.479013,236,19,GTEX-11NUK,Stomach
5.486879,1.651666,135,19,GTEX-14JG1,Brain_Cortex
11.544252,11.428166,312,22,GTEX-14PJ4,Adipose_Visceral_Omentum
8.255085,8.059720,250,10,GTEX-S4Q7,Breast_Mammary_Tissue
6.946319,4.928399,212,17,GTEX-1B932,Esophagus_Gastroesophageal_Junction
2.220178,3.959263,110,16,GTEX-12WSA,Brain_Putamen_basal_ganglia
9.811443,13.700401,84,22,GTEX-12WSL,Minor_Salivary_Gland
18.171912,21.211625,245,22,GTEX-13OW5,Colon_Transverse
4.678678,3.427726,121,8,GTEX-S7SF,Ovary
13.081522,9.564671,135,26,GTEX-NPJ8,Brain_Cortex
10.562533,2.937938,121,12,GTEX-139D8,Ovary
7.671416,2.430418,124,17,GTEX-X4XX,Brain_Cerebellar_Hemisphere
4.313064,5.268410,212,21,GTEX-13O21,Esophagus_Gastroesophageal_Junction
19.306369,5.381258,271,8,GTEX-1EU9M,Heart_Left_Ventricle
24.634438,17.702736,413,15,GTEX-111FC,Skin_Sun_Exposed_Lower_leg
11.218381,7.340493,121,25,GTEX-15DYW,Ovary
8.369079,6.906353,174,20,GTEX-1AX8Z,Adrenal_Gland
9.302968,10.664413,312,13,GTEX-17MFQ,Adipose_Visceral_Omentum
20.183967,22.070002,382,19,GTEX-14PK6,Lung
30.340797,18.155303,368,21,GTEX-WH7G,Whole_Blood
10.656659,17.146231,357,9,GTEX-X4LF,Esophagus_Mucosa
1.613447,4.514443,152,22,GTEX-131XE,Liver
8.693696,9.130470,135,17,GTEX-13OVH,Brain_Cortex
16.673776,24.775076,490,28,GTEX-1313W,Muscle_Skeletal
7.696874,4.196415,202,14,GTEX-1C4CL,Colon_Sigmoid
24.552237,18.509028,413,13,GTEX-X8HC,Skin_Sun_Exposed_Lower_leg
37.497724,69.733491,271,15,GTEX-17GQL,Heart_Left_Ventricle
4.329484,6.897734,117,15,GTEX-NPJ7,Brain_Frontal_Cortex_BA9
26.893632,11.810392,334,22,GTEX-XYKS,Skin_Not_Sun_Exposed_Suprapubic
33.029349,33.162838,490,19,GTEX-V955,Muscle_Skeletal
5.976890,5.422622,117,24,GTEX-QDT8,Brain_Frontal_Cortex_BA9
27.229437,24.427819,490,19,GTEX-1AX9K,Muscle_Skeletal
19.251538,10.560602,398,28,GTEX-1313W,Thyroid
5.348353,7.665252,263,19,GTEX-1AX9J,Heart_Atrial_Appendage
49.683157,20.327257,490,15,GTEX-14ASI,Muscle_Skeletal
6.821677,3.786524,84,12,GTEX-14B4R,Minor_Salivary_Gland
17.647218,9.993509,368,13,GTEX-WQUQ,Whole_Blood
5.282067,4.536137,116,29,GTEX-ZUA1,Cells_EBV-transformed_lymphocytes
10.093507,11.777361,382,18,GTEX-147F4,Lung
23.865293,25.940794,245,22,GTEX-14E6E,Colon_Transverse
5.540221,5.095760,107,8,GTEX-13FLW,Brain_Hypothalamus
39.691050,30.516838,490,32,GTEX-YFC4,Muscle_Skeletal
8.580717,4.913190,245,9,GTEX-15SB6,Colon_Transverse
5.290690,24.967788,131,27,GTEX-T5JC,Prostate
11.873644,7.837833,212,5,GTEX-1CAMQ,Esophagus_Gastroesophageal_Junction
38.956234,14.900043,357,23,GTEX-131XF,Esophagus_Mucosa
32.856212,42.832868,360,13,GTEX-OHPK,Nerve_Tibial
9.895756,6.934199,357,21,GTEX-WH7G,Esophagus_Mucosa
34.916250,27.368158,398,7,GTEX-POYW,Thyroid
9.853332,6.252693,334,10,GTEX-ZVTK,Skin_Not_Sun_Exposed_Suprapubic
3.960664,2.674334,151,13,GTEX-ZF3C,Artery_Coronary
6.315085,4.835590,152,15,GTEX-S33H,Liver
10.443885,23.475825,384,21,GTEX-13JVG,Adipose_Subcutaneous
4.498502,1.980465,117,15,GTEX-Y8DK,Brain_Frontal_Cortex_BA9
17.570859,15.182370,382,22,GTEX-XQ8I,Lung
5.403783,7.751265,82,25,GTEX-13NYB,Brain_Spinal_cord_cervical_c-1
22.582881,23.770362,312,21,GTEX-14PN4,Adipose_Visceral_Omentum
30.802086,11.366585,334,23,GTEX-11ZUS,Esophagus_Muscularis
36.390811,13.817644,382,12,GTEX-PLZ5,Lung
32.851528,31.314864,382,8,GTEX-15G1A,Lung
7.648632,5.466052,143,20,GTEX-R55E,Brain_Caudate_basal_ganglia
12.536309,18.290769,334,17,GTEX-ZLV1,Skin_Not_Sun_Exposed_Suprapubic
21.191806,6.549124,87,24,GTEX-17EVQ,Brain_Amygdala
17.772020,14.768085,413,25,GTEX-15DYW,Skin_Sun_Exposed_Lower_leg
2.649295,3.230105,143,30,GTEX-11GSP,Brain_Caudate_basal_ganglia
15.930570,13.218078,357,13,GTEX-13FTX,Esophagus_Mucosa
18.479728,22.624019,299,19,GTEX-11NUK,Cells_Transformed_fibroblasts
12.745366,10.724587,334,15,GTEX-ZYW4,Esophagus_Muscularis
4.381773,4.411598,107,8,GTEX-NL4W,Brain_Hypothalamus
2.913838,2.823466,153,34,GTEX-ZAB4,Brain_Cerebellum
13.153422,6.486173,360,27,GTEX-11TT1,Nerve_Tibial
11.849058,12.652437,384,18,GTEX-X15G,Adipose_Subcutaneous
15.196730,10.981738,312,15,GTEX-14753,Adipose_Visceral_Omentum
19.765307,22.866347,224,11,GTEX-16MTA,Testis
7.124816,3.983347,121,23,GTEX-13FH7,Small_Intestine_Terminal_Ileum
11.869449,3.398740,100,20,GTEX-14BIM,Uterus
40.570308,34.814034,382,12,GTEX-SE5C,Lung
5.910225,3.493163,84,17,GTEX-1B932,Minor_Salivary_Gland
20.703307,12.702346,368,23,GTEX-13W3W,Whole_Blood
6.795240,6.191437,174,18,GTEX-QCQG,Adrenal_Gland
12.731242,5.800747,360,25,GTEX-17EVP,Nerve_Tibial
11.602750,11.410174,110,19,GTEX-13FLV,Brain_Putamen_basal_ganglia
9.128657,2.144067,110,27,GTEX-WZTO,Brain_Hippocampus
5.028048,5.159993,263,11,GTEX-14H4A,Heart_Atrial_Appendage
30.137034,25.479143,490,15,GTEX-QEG5,Muscle_Skeletal
4.467128,3.604646,82,23,GTEX-11ZUS,Brain_Spinal_cord_cervical_c-1
20.495843,20.698050,368,10,GTEX-1A3MW,Whole_Blood
9.752326,7.559936,334,14,GTEX-11UD2,Skin_Not_Sun_Exposed_Suprapubic
20.320347,11.676762,384,22,GTEX-12WSM,Adipose_Subcutaneous
5.957797,2.714712,153,9,GTEX-1EWIQ,Brain_Cerebellum
18.462606,24.193481,384,24,GTEX-WFON,Adipose_Subcutaneous
40.859650,32.427046,384,19,GTEX-1AX9K,Adipose_Subcutaneous
8.287128,6.758830,398,15,GTEX-13X6H,Thyroid
40.380477,40.098625,368,10,GTEX-11TTK,Whole_Blood
32.527534,16.633983,387,15,GTEX-ZLWG,Artery_Tibial
2.295094,3.150809,110,16,GTEX-15DCD,Brain_Hippocampus
4.469201,6.807045,116,22,GTEX-U3ZN,Cells_EBV-transformed_lymphocytes
10.171172,5.607539,79,32,GTEX-13OW6,Brain_Substantia_nigra
15.240977,11.535357,224,14,GTEX-R55C,Testis
30.448328,26.577285,490,21,GTEX-WFG8,Muscle_Skeletal
20.051865,11.328277,236,13,GTEX-RU1J,Stomach
13.449945,11.292532,413,13,GTEX-X4EO,Skin_Sun_Exposed_Lower_leg
5.750531,7.370527,387,20,GTEX-1BAJH,Artery_Tibial
10.053072,13.488107,299,20,GTEX-RWS6,Cells_Transformed_fibroblasts
7.971295,2.319723,153,14,GTEX-1128S,Brain_Cerebellum
10.746722,3.346334,105,23,GTEX-11P81,Vagina
17.380366,13.396413,357,24,GTEX-13FHO,Esophagus_Mucosa
6.344866,3.729191,116,21,GTEX-WH7G,Cells_EBV-transformed_lymphocytes
20.588077,11.165723,312,20,GTEX-Y5V5,Adipose_Visceral_Omentum
14.218781,31.973986,490,17,GTEX-Q734,Muscle_Skeletal
6.226219,33.587815,271,20,GTEX-XPVG,Heart_Left_Ventricle
4.042305,4.572550,135,12,GTEX-ZYFD,Brain_Cortex
27.019124,23.553660,384,27,GTEX-Y114,Adipose_Subcutaneous
4.709986,4.503185,121,11,GTEX-14PKV,Ovary
12.115483,5.642078,334,19,GTEX-ZEX8,Esophagus_Muscularis
24.954342,22.522190,384,9,GTEX-14A5H,Adipose_Subcutaneous
15.377557,12.132725,312,12,GTEX-15EU6,Adipose_Visceral_Omentum
7.504005,4.417035,219,11,GTEX-S3XE,Pancreas
9.459549,3.358752,263,22,GTEX-139YR,Heart_Atrial_Appendage
17.063170,14.391203,398,10,GTEX-15CHR,Thyroid
15.290671,16.520734,299,18,GTEX-XUW1,Cells_Transformed_fibroblasts
7.820468,8.928449,224,10,GTEX-111VG,Testis
6.162749,6.723556,121,18,GTEX-14PJ6,Small_Intestine_Terminal_Ileum
14.697941,11.136623,108,20,GTEX-X585,Brain_Anterior_cingulate_cortex_BA24
3.396353,135.580511,156,1,GTEX-1F6IF,Pituitary
22.649558,19.032797,382,12,GTEX-WK11,Lung
6.636396,6.940414,224,23,GTEX-16YQH,Testis
2.568180,5.355576,145,24,GTEX-11P7K,Spleen
12.399326,27.861975,212,28,GTEX-14PJM,Esophagus_Gastroesophageal_Junction
32.604633,26.254176,490,23,GTEX-13111,Muscle_Skeletal
21.726983,8.234268,312,23,GTEX-131XF,Adipose_Visceral_Omentum
13.245965,6.880479,271,27,GTEX-Y3IK,Heart_Left_Ventricle
10.191798,13.119015,236,17,GTEX-ZLV1,Stomach
18.081588,10.725499,368,19,GTEX-11GS4,Whole_Blood
14.972167,8.918694,219,11,GTEX-14PJ2,Pancreas
10.955254,5.302637,266,23,GTEX-11ZTS,Artery_Aorta
22.722792,6.025538,202,22,GTEX-XQ8I,Colon_Sigmoid
12.079278,6.342823,153,20,GTEX-X261,Brain_Cerebellum
14.041992,4.969110,82,25,GTEX-Q2AG,Brain_Spinal_cord_cervical_c-1
5.036531,3.133296,153,29,GTEX-14DAQ,Brain_Cerebellum
2.229034,3.419329,135,24,GTEX-ZDXO,Brain_Cortex
4.068161,2.122863,116,20,GTEX-Y8LW,Cells_EBV-transformed_lymphocytes
12.286766,8.869815,360,27,GTEX-WZTO,Nerve_Tibial
12.658380,10.547348,360,18,GTEX-14PJ6,Nerve_Tibial
7.921511,5.764396,105,23,GTEX-14BMU,Vagina
24.706120,9.607483,398,13,GTEX-Z9EW,Thyroid
33.258605,19.937139,490,8,GTEX-16NPV,Muscle_Skeletal
5.995925,3.719042,266,23,GTEX-13QBU,Artery_Aorta
9.739982,3.371521,117,25,GTEX-17EVP,Brain_Frontal_Cortex_BA9
16.719766,33.494647,490,15,GTEX-S33H,Muscle_Skeletal
6.201218,7.939715,219,25,GTEX-15DYW,Pancreas
10.139006,5.555143,202,16,GTEX-12WSJ,Colon_Sigmoid
14.176279,12.365073,224,20,GTEX-16Z82,Testis
5.114527,3.586455,212,15,GTEX-ZYW4,Esophagus_Gastroesophageal_Junction
21.432536,19.203801,387,25,GTEX-Q2AG,Artery_Tibial
8.010613,3.995099,219,22,GTEX-14E6E,Pancreas
9.888606,5.734910,143,9,GTEX-145MG,Brain_Caudate_basal_ganglia
30.101069,18.516027,387,8,GTEX-13W46,Artery_Tibial
8.176498,7.852214,360,17,GTEX-14PN3,Nerve_Tibial
15.488978,27.261686,312,4,GTEX-169BO,Adipose_Visceral_Omentum
14.502410,12.235757,250,5,GTEX-VJWN,Breast_Mammary_Tissue
9.172562,5.500790,360,26,GTEX-13O3O,Nerve_Tibial
10.688068,5.765562,219,14,GTEX-T8EM,Pancreas
4.448110,7.005500,117,22,GTEX-12WSM,Brain_Frontal_Cortex_BA9
33.816769,14.364384,334,21,GTEX-1AMFI,Skin_Not_Sun_Exposed_Suprapubic
13.512596,12.654766,116,24,GTEX-WFON,Cells_EBV-transformed_lymphocytes
6.078011,1.001072,87,19,GTEX-13FLV,Brain_Amygdala
12.027078,6.622414,143,27,GTEX-T5JC,Brain_Caudate_basal_ganglia
11.504438,16.720322,79,36,GTEX-12WSD,Brain_Substantia_nigra
13.352919,13.283804,299,19,GTEX-R55G,Cells_Transformed_fibroblasts
26.327690,12.493255,357,16,GTEX-ZA64,Esophagus_Mucosa
33.188598,21.793159,490,22,GTEX-12WSM,Muscle_Skeletal
3.793458,3.902424,110,24,GTEX-ZDXO,Brain_Putamen_basal_ganglia
11.190551,9.417970,266,13,GTEX-OXRL,Artery_Aorta
31.393989,22.423279,245,15,GTEX-147JS,Colon_Transverse
10.260000,9.763404,145,19,GTEX-ZVZP,Spleen
7.421082,8.144905,108,13,GTEX-QVUS,Brain_Anterior_cingulate_cortex_BA24
19.919694,11.722558,357,24,GTEX-111YS,Esophagus_Mucosa
27.394060,18.193602,490,22,GTEX-17HHE,Muscle_Skeletal
3.645454,2.401969,143,25,GTEX-Q2AG,Brain_Caudate_basal_ganglia
8.609967,4.186440,105,19,GTEX-QVJO,Vagina
7.738106,5.944271,151,21,GTEX-YEC3,Artery_Coronary
21.003162,8.301898,384,13,GTEX-Q2AI,Adipose_Subcutaneous
6.578404,5.504315,105,17,GTEX-14JG6,Vagina
9.099436,4.116105,202,18,GTEX-13X6I,Colon_Sigmoid
35.709191,14.733942,299,17,GTEX-ZVP2,Cells_Transformed_fibroblasts
10.980052,5.699014,212,16,GTEX-16AAH,Esophagus_Gastroesophageal_Junction
4.340517,3.294608,224,23,GTEX-13111,Testis
30.409305,14.732724,382,24,GTEX-11P7K,Lung
12.473710,14.705349,334,16,GTEX-15UF6,Esophagus_Muscularis
33.630230,15.798516,334,16,GTEX-UPK5,Esophagus_Muscularis
17.461356,29.126428,299,5,GTEX-T2YK,Cells_Transformed_fibroblasts
34.007231,4.860231,413,18,GTEX-ZQUD,Skin_Sun_Exposed_Lower_leg
10.203549,8.163057,153,22,GTEX-T2IS,Brain_Cerebellum
2.385731,1.586821,153,30,GTEX-11GSP,Brain_Cerebellum
9.853088,4.904200,219,18,GTEX-XUW1,Pancreas
5.006436,4.891238,84,19,GTEX-1AX9K,Minor_Salivary_Gland
11.929420,16.833038,490,24,GTEX-13X6J,Muscle_Skeletal
15.128427,8.222134,212,19,GTEX-13PL7,Esophagus_Gastroesophageal_Junction
36.553053,21.463853,334,14,GTEX-15DDE,Skin_Not_Sun_Exposed_Suprapubic
6.164244,3.848036,100,8,GTEX-S7SF,Uterus
2.140747,3.596440,79,16,GTEX-132Q8,Brain_Substantia_nigra
5.387126,3.594794,271,17,GTEX-U3ZH,Heart_Left_Ventricle
5.257699,5.024496,151,22,GTEX-12WSL,Artery_Coronary
10.748979,10.104116,266,28,GTEX-14PJM,Artery_Aorta
32.347813,52.454665,368,13,GTEX-QVUS,Whole_Blood
40.550462,32.842268,312,16,GTEX-ZYFC,Adipose_Visceral_Omentum
26.122132,17.166377,490,14,GTEX-1C4CL,Muscle_Skeletal
8.306313,9.512114,245,24,GTEX-Y3I4,Colon_Transverse
16.625285,5.358632,360,10,GTEX-1A3MW,Nerve_Tibial
14.458090,13.053980,490,15,GTEX-ZAB5,Muscle_Skeletal
8.578428,2.741214,143,24,GTEX-13X6J,Brain_Caudate_basal_ganglia
11.644112,10.788556,413,18,GTEX-13S7M,Skin_Sun_Exposed_Lower_leg
7.811737,4.277095,129,25,GTEX-13OVL,Brain_Nucleus_accumbens_basal_ganglia
7.895109,37.478628,271,14,GTEX-12584,Heart_Left_Ventricle
17.243280,15.219527,312,23,GTEX-1122O,Adipose_Visceral_Omentum
50.664889,20.121015,490,13,GTEX-OHPK,Muscle_Skeletal
7.690273,6.599467,100,27,GTEX-11DXX,Uterus
8.282558,7.052504,84,21,GTEX-WH7G,Minor_Salivary_Gland
22.060815,25.641272,368,11,GTEX-PW2O,Whole_Blood
19.144433,13.619624,299,14,GTEX-ZV7C,Cells_Transformed_fibroblasts
20.600847,20.166752,360,23,GTEX-Y8E4,Nerve_Tibial
7.198242,5.326443,334,11,GTEX-16BQI,Esophagus_Muscularis
8.869665,4.169944,202,8,GTEX-YJ8A,Colon_Sigmoid
17.612374,22.776325,413,16,GTEX-132NY,Skin_Sun_Exposed_Lower_leg
5.471887,5.159725,82,18,GTEX-13X6I,Brain_Spinal_cord_cervical_c-1
20.606954,38.343333,271,10,GTEX-1E1VI,Heart_Left_Ventricle
30.763241,37.081903,382,7,GTEX-POYW,Lung
4.927789,4.755196,117,22,GTEX-15G19,Brain_Frontal_Cortex_BA9
15.298704,7.810067,266,17,GTEX-12C56,Artery_Aorta
39.663855,33.171768,382,17,GTEX-U3ZH,Lung
15.404328,2.883001,129,28,GTEX-14PJM,Brain_Nucleus_accumbens_basal_ganglia
73.034040,34.963000,490,16,GTEX-P4QS,Muscle_Skeletal
16.618022,20.464661,357,30,GTEX-12ZZX,Esophagus_Mucosa
9.898972,27.012292,312,20,GTEX-1BAJH,Adipose_Visceral_Omentum
4.412229,0.974695,135,10,GTEX-13PL6,Brain_Cortex
11.260896,11.206174,334,19,GTEX-ZTPG,Esophagus_Muscularis
13.532862,2.086243,153,20,GTEX-17F97,Brain_Cerebellum
5.173242,2.682203,124,32,GTEX-YFC4,Brain_Cerebellar_Hemisphere
8.851845,12.039161,360,22,GTEX-Z93S,Nerve_Tibial
18.767930,15.139480,398,10,GTEX-13RTK,Thyroid
10.787219,2.764508,153,21,GTEX-13FHP,Brain_Cerebellum
6.428722,8.422755,236,13,GTEX-14ICL,Stomach
12.654747,9.560842,334,13,GTEX-WFJO,Esophagus_Muscularis
7.212128,10.835109,145,24,GTEX-ZDYS,Spleen
10.902754,7.840755,129,18,GTEX-12WSH,Brain_Nucleus_accumbens_basal_ganglia
2.315739,2.934207,100,19,GTEX-ZTPG,Uterus
9.627278,4.091384,266,32,GTEX-131YS,Artery_Aorta
13.155899,14.407107,398,11,GTEX-16BQI,Thyroid
2.511798,10.293405,124,26,GTEX-RU72,Brain_Cerebellar_Hemisphere
10.401716,21.628889,224,16,GTEX-16AAH,Testis
4.622930,6.343360,151,18,GTEX-UJHI,Artery_Coronary
14.922092,8.227324,266,25,GTEX-13NYB,Artery_Aorta
12.289739,4.449323,121,23,GTEX-131XF,Small_Intestine_Terminal_Ileum
14.439872,17.817655,263,23,GTEX-13QBU,Heart_Atrial_Appendage
9.432895,16.236996,312,21,GTEX-YEC3,Adipose_Visceral_Omentum
31.292821,19.691368,357,23,GTEX-1B8KE,Esophagus_Mucosa
20.882410,17.079210,174,23,GTEX-1B8KE,Adrenal_Gland
15.898274,24.873263,263,26,GTEX-13RTJ,Heart_Atrial_Appendage
15.863343,11.718531,357,29,GTEX-ZUA1,Esophagus_Mucosa
15.001661,17.422327,145,24,GTEX-WYJK,Spleen
20.766591,35.508796,357,13,GTEX-X4XY,Esophagus_Mucosa
5.983076,2.717897,105,25,GTEX-15DYW,Vagina
14.235425,15.846860,382,22,GTEX-12WSL,Lung
6.478427,2.732447,129,24,GTEX-13X6K,Brain_Nucleus_accumbens_basal_ganglia
8.326110,4.607942,110,8,GTEX-NL3H,Brain_Hippocampus
10.536719,4.906861,121,23,GTEX-11P81,Ovary
28.290323,15.162593,360,15,GTEX-11DYG,Nerve_Tibial
6.778790,4.178403,250,23,GTEX-13W3W,Breast_Mammary_Tissue
6.296428,4.681779,271,16,GTEX-13OVG,Heart_Left_Ventricle
7.258124,12.434137,224,8,GTEX-13FLW,Testis
5.769588,10.993431,271,18,GTEX-X3Y1,Heart_Left_Ventricle
9.419144,6.576623,87,16,GTEX-15DCD,Brain_Amygdala
14.462803,4.554322,266,18,GTEX-14PJ3,Artery_Aorta
5.954211,7.111200,212,12,GTEX-13QJ3,Esophagus_Gastroesophageal_Junction
18.271211,21.387814,398,15,GTEX-ZV6S,Thyroid
6.272747,7.352684,131,15,GTEX-11DYG,Prostate
11.125160,8.969513,236,17,GTEX-11EI6,Stomach
17.189185,11.694756,398,16,GTEX-132NY,Thyroid
19.843994,13.671089,384,13,GTEX-P4PQ,Adipose_Subcutaneous
8.554402,5.500635,117,18,GTEX-13SLW,Brain_Frontal_Cortex_BA9
2.537327,1.791234,107,26,GTEX-13O3O,Brain_Hypothalamus
6.686210,5.919060,152,15,GTEX-15RJE,Liver
11.765066,4.195623,271,15,GTEX-S33H,Heart_Left_Ventricle
15.225043,14.607394,334,13,GTEX-WOFM,Esophagus_Muscularis
22.200284,22.318909,360,24,GTEX-131XG,Nerve_Tibial
13.505541,11.921225,312,19,GTEX-13JUV,Adipose_Visceral_Omentum
18.921021,22.221164,387,21,GTEX-1B8KZ,Artery_Tibial
10.496712,11.029636,413,15,GTEX-ZTSS,Skin_Sun_Exposed_Lower_leg
18.763034,12.651917,156,19,GTEX-13JUV,Pituitary
9.417991,4.283480,212,17,GTEX-14PN3,Esophagus_Gastroesophageal_Junction
9.205806,13.461975,357,24,GTEX-ZDYS,Esophagus_Mucosa
10.030162,6.000923,202,18,GTEX-148VJ,Colon_Sigmoid
7.453235,6.180109,151,14,GTEX-PSDG,Artery_Coronary
19.575250,70.252540,368,13,GTEX-QLQW,Whole_Blood
19.727587,10.830467,334,27,GTEX-11DXX,Esophagus_Muscularis
10.349091,7.938810,121,13,GTEX-14PKU,Ovary
2.819366,4.075558,145,17,GTEX-XMK1,Spleen
21.715356,16.103540,387,11,GTEX-139UW,Artery_Tibial
11.878003,6.436504,382,18,GTEX-ZYT6,Lung
8.218399,6.069366,153,25,GTEX-Q2AG,Brain_Cerebellum
28.634284,19.024892,398,25,GTEX-14E7W,Thyroid
13.071153,19.407989,334,13,GTEX-RWSA,Esophagus_Muscularis
11.586741,19.855748,360,21,GTEX-17JCI,Nerve_Tibial
24.519976,8.186510,151,17,GTEX-1B8SG,Artery_Coronary
20.602019,19.951445,368,17,GTEX-X4EP,Whole_Blood
12.519576,10.393589,263,21,GTEX-13NYS,Heart_Atrial_Appendage
7.805799,14.723130,413,22,GTEX-11TUW,Skin_Sun_Exposed_Lower_leg
28.670344,19.839068,360,12,GTEX-ZYFD,Nerve_Tibial
9.815338,9.123780,368,24,GTEX-ZDXO,Whole_Blood
10.921615,9.089087,100,17,GTEX-14JG6,Uterus
20.320138,20.044878,299,22,GTEX-12WSK,Cells_Transformed_fibroblasts
17.376274,14.360873,312,12,GTEX-ZT9X,Adipose_Visceral_Omentum
14.769737,15.635453,384,23,GTEX-11I78,Adipose_Subcutaneous
16.386153,16.871380,398,24,GTEX-17EVQ,Thyroid
7.172667,8.226657,266,14,GTEX-T8EM,Artery_Aorta
34.593831,16.782309,360,24,GTEX-TSE9,Nerve_Tibial
3.875752,1.738775,108,24,GTEX-QDT8,Brain_Anterior_cingulate_cortex_BA24
8.773093,3.877507,245,13,GTEX-WQUQ,Colon_Transverse
15.004903,12.112954,299,21,GTEX-1212Z,Cells_Transformed_fibroblasts
18.243107,17.041740,360,9,GTEX-1C6VR,Nerve_Tibial
5.643414,2.511158,143,17,GTEX-P44H,Brain_Caudate_basal_ganglia
39.582691,36.845641,382,19,GTEX-1AX9K,Lung
11.695374,8.958509,413,14,GTEX-11UD2,Skin_Sun_Exposed_Lower_leg
13.298523,11.939658,384,15,GTEX-ZYW4,Adipose_Subcutaneous
25.782571,18.444839,312,24,GTEX-ZDYS,Adipose_Visceral_Omentum
7.638996,2.386764,153,15,GTEX-11DYG,Brain_Cerebellum
8.913586,3.206276,153,30,GTEX-13OVJ,Brain_Cerebellum
3.465689,5.157096,117,26,GTEX-14BIN,Brain_Frontal_Cortex_BA9
15.224866,14.814275,368,14,GTEX-PSDG,Whole_Blood
44.145706,24.519831,387,21,GTEX-131XH,Artery_Tibial
7.819116,6.656266,131,21,GTEX-ZT9W,Prostate
21.833972,12.670672,236,17,GTEX-WXYG,Stomach
17.613578,11.094441,151,19,GTEX-13N11,Artery_Coronary
46.052193,56.447725,334,11,GTEX-14PKV,Skin_Not_Sun_Exposed_Suprapubic
6.331144,2.751102,82,30,GTEX-13OVJ,Brain_Spinal_cord_cervical_c-1
10.339401,6.009360,174,22,GTEX-139YR,Adrenal_Gland
15.409481,8.146036,212,30,GTEX-14C5O,Esophagus_Gastroesophageal_Junction
1.684319,2.271903,174,14,GTEX-ZLFU,Adrenal_Gland
12.363286,6.618889,121,21,GTEX-17JCI,Ovary
8.735617,6.950518,117,24,GTEX-15CHQ,Brain_Frontal_Cortex_BA9
24.220676,25.898856,334,24,GTEX-17HII,Skin_Not_Sun_Exposed_Suprapubic
10.344028,7.393993,360,17,GTEX-TMMY,Nerve_Tibial
22.957112,19.575877,299,21,GTEX-Y5V6,Cells_Transformed_fibroblasts
8.659769,3.189704,110,21,GTEX-N7MS,Brain_Hippocampus
11.867692,10.934248,212,20,GTEX-1BAJH,Esophagus_Gastroesophageal_Junction
22.633129,23.819942,245,30,GTEX-13OVJ,Colon_Transverse
9.285443,7.609927,87,18,GTEX-12WSH,Brain_Amygdala
7.659773,10.096351,271,17,GTEX-P78B,Heart_Left_Ventricle
2.258954,5.184497,117,18,GTEX-YJ89,Brain_Frontal_Cortex_BA9
12.727507,7.557913,245,25,GTEX-12BJ1,Colon_Transverse
7.271484,13.858527,263,12,GTEX-117XS,Heart_Atrial_Appendage
12.649739,6.246228,266,23,GTEX-11P81,Artery_Aorta
