scale,err,#patients,#tissues,patient_id,tissue_name
37.589015,43.750901,490,11,GTEX-145MI,Muscle_Skeletal
28.179606,30.387812,382,11,GTEX-13NZ9,Lung
6.646731,7.955481,312,12,GTEX-WRHK,Adipose_Visceral_Omentum
3.099555,3.511411,263,23,GTEX-17MF6,Heart_Atrial_Appendage
34.870938,34.212935,357,10,GTEX-O5YV,Esophagus_Mucosa
17.466995,25.056584,250,24,GTEX-17EVQ,Breast_Mammary_Tissue
26.388700,19.708159,357,21,GTEX-17JCI,Esophagus_Mucosa
6.200461,5.809482,100,23,GTEX-14BMU,Uterus
4.485410,4.264319,219,26,GTEX-WYVS,Pancreas
8.021654,7.198570,107,18,GTEX-14BIL,Brain_Hypothalamus
8.720812,12.151252,299,20,GTEX-R55E,Cells_Transformed_fibroblasts
7.610284,4.400868,236,19,GTEX-146FH,Stomach
21.971664,16.828043,360,13,GTEX-1C475,Nerve_Tibial
7.246094,4.743170,156,19,GTEX-14JG1,Pituitary
2.130286,3.894387,117,32,GTEX-131YS,Brain_Frontal_Cortex_BA9
6.477868,5.754715,174,23,GTEX-117YX,Adrenal_Gland
17.064337,3.338267,312,15,GTEX-ZPCL,Adipose_Visceral_Omentum
4.788986,4.960168,87,19,GTEX-15SHU,Brain_Amygdala
19.517268,13.643182,382,14,GTEX-T8EM,Lung
17.584101,11.098031,263,5,GTEX-VJWN,Heart_Atrial_Appendage
10.751227,14.040719,413,14,GTEX-12584,Skin_Sun_Exposed_Lower_leg
9.815338,6.232546,368,24,GTEX-ZDXO,Whole_Blood
11.081135,5.790036,174,17,GTEX-ZYVF,Adrenal_Gland
21.929425,14.528176,219,10,GTEX-WI4N,Pancreas
20.898778,18.930529,360,11,GTEX-OIZI,Nerve_Tibial
4.927789,3.268354,117,22,GTEX-15G19,Brain_Frontal_Cortex_BA9
14.229477,14.174462,145,23,GTEX-14BMU,Spleen
6.111816,4.865023,84,20,GTEX-13VXT,Minor_Salivary_Gland
4.448824,4.914286,151,13,GTEX-14C38,Artery_Coronary
14.538318,17.412389,387,18,GTEX-12WSN,Artery_Tibial
3.533704,2.690857,82,19,GTEX-14PJO,Brain_Spinal_cord_cervical_c-1
9.275603,9.224466,236,24,GTEX-131XG,Stomach
2.755607,1.909311,152,19,GTEX-13N11,Liver
12.782866,7.098337,151,24,GTEX-17HII,Artery_Coronary
8.797585,9.217394,413,15,GTEX-ZDTS,Skin_Sun_Exposed_Lower_leg
10.640982,10.940299,334,14,GTEX-1AMEY,Esophagus_Muscularis
17.166944,4.853757,121,13,GTEX-WFJO,Small_Intestine_Terminal_Ileum
9.980306,9.526970,202,20,GTEX-13VXT,Colon_Sigmoid
14.769737,12.638247,384,23,GTEX-11I78,Adipose_Subcutaneous
7.738334,4.545577,174,19,GTEX-13PL7,Adrenal_Gland
33.311745,18.377026,398,12,GTEX-178AV,Thyroid
17.882420,11.858757,135,28,GTEX-T6MN,Brain_Cortex
4.814212,5.852340,84,21,GTEX-1B8KZ,Minor_Salivary_Gland
14.156769,10.608174,334,7,GTEX-15SKB,Skin_Not_Sun_Exposed_Suprapubic
16.781841,13.666026,299,17,GTEX-X4XX,Cells_Transformed_fibroblasts
16.673776,19.478248,490,28,GTEX-1313W,Muscle_Skeletal
16.290974,7.724043,156,17,GTEX-ZYY3,Pituitary
49.683157,24.686185,490,15,GTEX-14ASI,Muscle_Skeletal
42.812945,50.315532,271,25,GTEX-14C39,Heart_Left_Ventricle
7.772666,11.439894,266,18,GTEX-13X6I,Artery_Aorta
20.051865,22.955466,236,13,GTEX-RU1J,Stomach
27.112431,20.689580,368,19,GTEX-P4PP,Whole_Blood
6.003346,5.352132,156,10,GTEX-OXRN,Pituitary
14.567440,12.529603,382,12,GTEX-178AV,Lung
4.855167,3.074006,212,19,GTEX-V955,Esophagus_Gastroesophageal_Junction
13.606859,7.790225,271,21,GTEX-14E1K,Heart_Left_Ventricle
19.325307,11.102850,334,21,GTEX-ZT9W,Esophagus_Muscularis
9.404372,4.842158,108,13,GTEX-13IVO,Brain_Anterior_cingulate_cortex_BA24
92.302549,42.149367,368,20,GTEX-11WQK,Whole_Blood
34.190374,35.440999,368,24,GTEX-13G51,Whole_Blood
5.027476,4.832168,152,6,GTEX-1A8FM,Liver
5.713340,3.197771,153,18,GTEX-13X6I,Brain_Cerebellum
30.844723,20.361879,490,23,GTEX-11I78,Muscle_Skeletal
14.354705,11.712371,413,19,GTEX-14JG1,Skin_Sun_Exposed_Lower_leg
17.651758,15.063127,368,14,GTEX-ZV7C,Whole_Blood
3.445991,3.947051,87,25,GTEX-13OVL,Brain_Amygdala
6.030007,5.828478,110,17,GTEX-11WQC,Brain_Putamen_basal_ganglia
7.504005,2.801844,219,11,GTEX-S3XE,Pancreas
17.384426,18.263790,384,28,GTEX-1313W,Adipose_Subcutaneous
23.395444,15.190236,357,30,GTEX-13OW8,Esophagus_Mucosa
10.802212,7.154689,360,14,GTEX-13O3P,Nerve_Tibial
30.440828,37.053459,387,21,GTEX-1A3MV,Artery_Tibial
47.894061,42.785851,368,10,GTEX-ZG7Y,Whole_Blood
6.769216,11.119312,116,22,GTEX-XYKS,Cells_EBV-transformed_lymphocytes
6.531792,11.223671,312,7,GTEX-15EOM,Adipose_Visceral_Omentum
28.132245,31.802979,413,21,GTEX-14PN4,Skin_Sun_Exposed_Lower_leg
19.797802,16.887911,299,20,GTEX-Y8LW,Cells_Transformed_fibroblasts
27.354366,9.496890,398,19,GTEX-RNOR,Thyroid
14.965024,10.320575,250,23,GTEX-11P81,Breast_Mammary_Tissue
16.084173,10.523394,266,18,GTEX-XBEW,Artery_Aorta
46.902157,42.635525,357,10,GTEX-1E1VI,Esophagus_Mucosa
6.226247,5.676781,121,19,GTEX-14PK6,Small_Intestine_Terminal_Ileum
28.878492,27.552943,382,24,GTEX-17HII,Lung
11.043497,13.152722,245,21,GTEX-13CF3,Colon_Transverse
27.724460,7.815827,357,27,GTEX-Y3IK,Esophagus_Mucosa
22.795091,17.731428,398,22,GTEX-139YR,Thyroid
15.079097,13.334276,387,19,GTEX-V955,Artery_Tibial
10.097891,14.723356,121,22,GTEX-12WSK,Ovary
6.210696,2.779019,121,16,GTEX-ZZ64,Small_Intestine_Terminal_Ileum
34.865625,18.948002,334,27,GTEX-Y114,Skin_Not_Sun_Exposed_Suprapubic
3.718521,2.814611,121,19,GTEX-ZEX8,Small_Intestine_Terminal_Ileum
30.340797,22.999437,368,21,GTEX-WH7G,Whole_Blood
11.484229,14.471874,413,10,GTEX-13NZB,Skin_Sun_Exposed_Lower_leg
16.920423,7.917405,382,10,GTEX-15RJ7,Lung
8.694956,4.497237,110,25,GTEX-13NYB,Brain_Putamen_basal_ganglia
21.297708,20.245316,299,15,GTEX-ZTSS,Cells_Transformed_fibroblasts
11.687011,5.028401,174,19,GTEX-R55G,Adrenal_Gland
7.086865,5.249738,212,23,GTEX-13FTW,Esophagus_Gastroesophageal_Junction
12.934661,9.430843,312,29,GTEX-WY7C,Adipose_Visceral_Omentum
9.224056,13.452596,121,7,GTEX-15EOM,Ovary
6.241373,4.836949,87,19,GTEX-147GR,Brain_Amygdala
32.561165,9.515868,312,18,GTEX-ZQUD,Adipose_Visceral_Omentum
27.150203,12.780857,263,21,GTEX-WEY5,Heart_Atrial_Appendage
14.431492,39.458334,490,7,GTEX-15UKP,Muscle_Skeletal
32.170959,19.613058,382,18,GTEX-12WSG,Lung
17.371479,11.549979,384,12,GTEX-11PRG,Adipose_Subcutaneous
24.848135,15.463273,413,19,GTEX-13CF2,Skin_Sun_Exposed_Lower_leg
5.679823,4.938247,116,15,GTEX-ZQG8,Cells_EBV-transformed_lymphocytes
9.520671,4.429001,152,17,GTEX-ZYY3,Liver
5.010532,6.332201,108,24,GTEX-13FHO,Brain_Anterior_cingulate_cortex_BA24
2.418305,4.923082,108,10,GTEX-14PQA,Brain_Anterior_cingulate_cortex_BA24
8.519853,7.181579,224,23,GTEX-Y9LG,Testis
15.519435,15.616163,382,26,GTEX-13RTJ,Lung
6.506228,6.237786,334,17,GTEX-12C56,Esophagus_Muscularis
8.730939,11.653194,334,23,GTEX-11I78,Esophagus_Muscularis
37.731900,27.692303,490,16,GTEX-17F96,Muscle_Skeletal
21.033767,23.538587,250,18,GTEX-UTHO,Breast_Mammary_Tissue
16.784819,54.552440,387,13,GTEX-17MFQ,Artery_Tibial
10.628752,10.642895,312,20,GTEX-ZC5H,Adipose_Visceral_Omentum
10.433831,8.318402,224,22,GTEX-14PJ4,Testis
5.646862,2.034214,153,25,GTEX-17EVP,Brain_Cerebellum
10.955254,6.519254,266,23,GTEX-11ZTS,Artery_Aorta
29.025346,17.891463,384,21,GTEX-13FHP,Adipose_Subcutaneous
4.134898,5.167770,121,15,GTEX-ZTSS,Small_Intestine_Terminal_Ileum
28.154976,27.412095,490,18,GTEX-QDVN,Muscle_Skeletal
13.669874,9.127704,202,19,GTEX-V955,Colon_Sigmoid
1.958370,1.813464,224,15,GTEX-13NZA,Testis
10.153354,5.584489,135,15,GTEX-NPJ7,Brain_Cortex
16.664002,11.339667,357,22,GTEX-139YR,Esophagus_Mucosa
23.716575,13.263428,357,15,GTEX-16MT8,Esophagus_Mucosa
10.875028,7.482486,153,18,GTEX-13FXS,Brain_Cerebellum
17.611179,10.259028,413,20,GTEX-X261,Skin_Sun_Exposed_Lower_leg
15.113739,8.673110,107,30,GTEX-13OVJ,Brain_Hypothalamus
20.149445,6.490588,107,24,GTEX-17EVQ,Brain_Hypothalamus
4.068161,5.823447,116,20,GTEX-Y8LW,Cells_EBV-transformed_lymphocytes
16.978402,14.599035,384,15,GTEX-111FC,Adipose_Subcutaneous
20.374722,19.051442,398,23,GTEX-ZVT3,Thyroid
2.194392,2.098549,110,24,GTEX-13FHO,Brain_Hippocampus
3.808105,1.777526,152,21,GTEX-ZF29,Liver
10.884431,5.250198,202,22,GTEX-11DXZ,Colon_Sigmoid
13.394224,13.264352,398,29,GTEX-ZUA1,Thyroid
1.294969,11.271392,156,1,GTEX-1GF9W,Pituitary
13.923069,11.071385,387,11,GTEX-16MTA,Artery_Tibial
20.418578,16.059135,387,16,GTEX-RM2N,Artery_Tibial
26.920884,8.345905,334,17,GTEX-ZTX8,Esophagus_Muscularis
21.048037,17.897912,398,23,GTEX-11ZTS,Thyroid
4.389878,4.237226,250,5,GTEX-S4UY,Breast_Mammary_Tissue
21.263866,8.176845,110,24,GTEX-17EVQ,Brain_Hippocampus
16.790828,21.890642,398,10,GTEX-SJXC,Thyroid
5.837109,6.913744,156,18,GTEX-14E6C,Pituitary
6.560920,8.431531,245,19,GTEX-P4PP,Colon_Transverse
29.544514,18.322251,271,20,GTEX-1A3MX,Heart_Left_Ventricle
11.084062,7.429362,236,19,GTEX-ZEX8,Stomach
21.913289,19.154824,490,28,GTEX-14PJM,Muscle_Skeletal
12.036376,7.220752,413,7,GTEX-14PII,Skin_Sun_Exposed_Lower_leg
9.416550,2.854444,124,24,GTEX-16XZZ,Brain_Cerebellar_Hemisphere
11.645186,3.327482,153,19,GTEX-13CF2,Brain_Cerebellum
5.854583,7.407595,110,15,GTEX-Y8DK,Brain_Hippocampus
15.114270,8.834460,398,15,GTEX-ZQG8,Thyroid
33.654846,27.943847,490,27,GTEX-Y114,Muscle_Skeletal
8.785455,7.891746,271,18,GTEX-QLQ7,Heart_Left_Ventricle
10.021721,10.092762,334,21,GTEX-X5EB,Skin_Not_Sun_Exposed_Suprapubic
7.242442,4.076377,105,10,GTEX-PLZ4,Vagina
12.900413,10.601699,360,36,GTEX-12WSD,Nerve_Tibial
19.540078,32.662195,382,23,GTEX-Y9LG,Lung
6.396904,7.026334,266,12,GTEX-PLZ5,Artery_Aorta
17.909075,15.290872,299,19,GTEX-13112,Cells_Transformed_fibroblasts
21.002093,16.619236,299,17,GTEX-131XW,Cells_Transformed_fibroblasts
6.170314,7.181205,266,23,GTEX-XXEK,Artery_Aorta
8.384804,8.592799,334,24,GTEX-ZVT2,Skin_Not_Sun_Exposed_Suprapubic
17.326271,16.716889,312,27,GTEX-Y114,Adipose_Visceral_Omentum
7.132069,2.905520,143,10,GTEX-14LLW,Brain_Caudate_basal_ganglia
21.005111,16.218497,131,20,GTEX-VJYA,Prostate
11.501987,14.319423,224,22,GTEX-11LCK,Testis
9.375418,8.788292,312,21,GTEX-1B8KZ,Adipose_Visceral_Omentum
7.516459,2.907564,174,17,GTEX-11XUK,Adrenal_Gland
17.064852,15.952567,334,16,GTEX-ZA64,Esophagus_Muscularis
9.716634,4.369307,212,18,GTEX-X3Y1,Esophagus_Gastroesophageal_Junction
10.175946,10.992045,151,14,GTEX-15DDE,Artery_Coronary
8.725184,6.212713,152,23,GTEX-ZF2S,Liver
12.465496,5.038695,360,7,GTEX-15UKP,Nerve_Tibial
15.450926,12.779176,116,24,GTEX-1211K,Cells_EBV-transformed_lymphocytes
5.143492,3.858252,121,19,GTEX-ZTPG,Small_Intestine_Terminal_Ileum
12.712174,6.803177,271,21,GTEX-ZF29,Heart_Left_Ventricle
6.164244,3.626664,100,8,GTEX-S7SF,Uterus
4.322167,2.385473,202,19,GTEX-1AX9K,Colon_Sigmoid
25.629184,31.046371,384,10,GTEX-14ICK,Adipose_Subcutaneous
12.724898,11.890406,382,22,GTEX-Y5LM,Lung
20.515584,15.300851,250,8,GTEX-13W46,Breast_Mammary_Tissue
65.786470,57.508360,384,8,GTEX-U412,Adipose_Subcutaneous
16.349991,19.068638,490,15,GTEX-T5JW,Muscle_Skeletal
3.910675,2.619012,84,18,GTEX-14PJ3,Minor_Salivary_Gland
10.854885,10.166011,271,15,GTEX-12ZZW,Heart_Left_Ventricle
5.190466,7.357781,266,20,GTEX-1AX8Z,Artery_Aorta
17.842328,26.820011,334,21,GTEX-13JVG,Skin_Not_Sun_Exposed_Suprapubic
17.569660,24.907132,312,12,GTEX-1117F,Adipose_Visceral_Omentum
20.000605,8.679699,266,23,GTEX-Y9LG,Artery_Aorta
11.262999,8.210990,263,13,GTEX-ZF3C,Heart_Atrial_Appendage
17.421059,15.996721,299,18,GTEX-WVLH,Cells_Transformed_fibroblasts
12.370220,5.721208,129,13,GTEX-13IVO,Brain_Nucleus_accumbens_basal_ganglia
19.768080,23.296120,490,24,GTEX-ZDYS,Muscle_Skeletal
14.987795,11.152208,382,21,GTEX-1212Z,Lung
11.945067,8.307572,219,19,GTEX-R55G,Pancreas
7.524789,6.398891,236,29,GTEX-WY7C,Stomach
8.235574,3.419731,135,13,GTEX-PVOW,Brain_Cortex
55.404442,24.095631,490,15,GTEX-ZQG8,Muscle_Skeletal
18.489573,8.317712,145,25,GTEX-15DYW,Spleen
13.224657,9.849482,384,9,GTEX-SIU8,Adipose_Subcutaneous
22.330928,24.356574,398,22,GTEX-T2IS,Thyroid
9.292221,15.409152,105,20,GTEX-RWS6,Vagina
16.452546,5.490041,110,8,GTEX-NL3H,Brain_Putamen_basal_ganglia
11.427101,3.984823,263,15,GTEX-ZAB5,Heart_Atrial_Appendage
8.046095,4.007576,266,24,GTEX-WFON,Artery_Aorta
15.818001,11.303696,202,20,GTEX-Y8LW,Colon_Sigmoid
11.909936,2.999248,121,15,GTEX-ZAB5,Small_Intestine_Terminal_Ileum
7.531173,7.081466,131,25,GTEX-12BJ1,Prostate
6.002561,5.871654,174,14,GTEX-R55C,Adrenal_Gland
20.440196,15.202673,368,16,GTEX-12WSF,Whole_Blood
9.236536,5.962154,236,22,GTEX-ZPU1,Stomach
6.037124,6.606707,384,23,GTEX-XBED,Adipose_Subcutaneous
6.929203,2.394777,131,27,GTEX-11TT1,Prostate
11.325499,10.444399,116,16,GTEX-11ZTT,Cells_EBV-transformed_lymphocytes
1.684002,3.382443,105,13,GTEX-ZGAY,Vagina
26.332461,25.029730,490,19,GTEX-147GR,Muscle_Skeletal
9.360708,16.111069,271,19,GTEX-12ZZZ,Heart_Left_Ventricle
21.389411,6.239301,271,19,GTEX-1B996,Heart_Left_Ventricle
38.956234,15.432826,357,23,GTEX-131XF,Esophagus_Mucosa
15.434941,12.380278,236,26,GTEX-14BMV,Stomach
6.678408,5.905690,151,19,GTEX-146FH,Artery_Coronary
10.186897,4.018818,212,12,GTEX-178AV,Esophagus_Gastroesophageal_Junction
19.210629,14.838290,312,22,GTEX-131XE,Adipose_Visceral_Omentum
10.098942,8.701492,357,18,GTEX-X15G,Esophagus_Mucosa
4.062853,2.289284,110,25,GTEX-17EVP,Brain_Putamen_basal_ganglia
3.210370,2.839320,219,19,GTEX-11VI4,Pancreas
3.746287,2.855874,202,19,GTEX-11GS4,Colon_Sigmoid
10.188436,7.615432,334,19,GTEX-11VI4,Skin_Not_Sun_Exposed_Suprapubic
13.554755,11.874966,334,12,GTEX-139D8,Esophagus_Muscularis
9.505952,9.661394,263,21,GTEX-17JCI,Heart_Atrial_Appendage
14.755365,7.962754,271,10,GTEX-ZG7Y,Heart_Left_Ventricle
7.671416,4.166154,124,17,GTEX-X4XX,Brain_Cerebellar_Hemisphere
4.417433,6.040263,224,15,GTEX-13O1R,Testis
14.909846,10.651833,224,20,GTEX-VJYA,Testis
10.327712,10.295680,299,18,GTEX-QLQ7,Cells_Transformed_fibroblasts
9.272006,6.566962,266,19,GTEX-XUZC,Artery_Aorta
6.617787,3.727840,131,18,GTEX-YFCO,Prostate
7.965056,4.676154,143,24,GTEX-WHSE,Brain_Caudate_basal_ganglia
26.324964,17.988718,398,14,GTEX-ZY6K,Thyroid
8.297324,5.733001,174,15,GTEX-ZTSS,Adrenal_Gland
14.982054,17.756129,387,30,GTEX-12ZZX,Artery_Tibial
1.886993,2.044509,151,13,GTEX-ZGAY,Artery_Coronary
9.898972,20.624732,312,20,GTEX-1BAJH,Adipose_Visceral_Omentum
13.526837,7.484248,219,17,GTEX-WHWD,Pancreas
18.917873,29.485654,271,24,GTEX-15CHQ,Heart_Left_Ventricle
1.264918,1.154316,121,20,GTEX-ZYFG,Small_Intestine_Terminal_Ileum
27.838381,22.727372,245,17,GTEX-ZYVF,Colon_Transverse
20.759382,7.072279,312,21,GTEX-13NYS,Adipose_Visceral_Omentum
8.655790,16.033582,312,11,GTEX-16NPX,Adipose_Visceral_Omentum
34.923596,20.101219,398,9,GTEX-1C6VR,Thyroid
10.731563,8.184894,334,16,GTEX-139TT,Skin_Not_Sun_Exposed_Suprapubic
5.075190,4.885389,117,25,GTEX-13NYB,Brain_Frontal_Cortex_BA9
11.004122,7.851487,151,7,GTEX-1C6WA,Artery_Coronary
9.726598,5.674373,135,15,GTEX-1192X,Brain_Cortex
36.092846,7.780660,271,15,GTEX-145MN,Heart_Left_Ventricle
12.845229,9.054084,334,18,GTEX-YFCO,Esophagus_Muscularis
14.988694,33.640103,368,17,GTEX-1C2JI,Whole_Blood
22.426274,13.559615,250,12,GTEX-13QJ3,Breast_Mammary_Tissue
27.305725,12.446773,387,10,GTEX-OXRN,Artery_Tibial
7.985694,5.060280,245,22,GTEX-Y5LM,Colon_Transverse
13.064939,7.806900,152,32,GTEX-YFC4,Liver
11.206137,11.825448,360,20,GTEX-ZC5H,Nerve_Tibial
48.670914,47.938128,490,14,GTEX-15DDE,Muscle_Skeletal
1.258546,2.596892,143,21,GTEX-13OW7,Brain_Caudate_basal_ganglia
17.269374,16.587636,334,19,GTEX-14PK6,Skin_Not_Sun_Exposed_Suprapubic
31.896840,15.879541,384,8,GTEX-OXRP,Adipose_Subcutaneous
4.240475,2.037111,110,18,GTEX-13X6I,Brain_Hippocampus
18.491059,15.083837,387,22,GTEX-11DXZ,Artery_Tibial
16.462584,1.543010,79,21,GTEX-131XH,Brain_Substantia_nigra
9.906651,11.025602,387,17,GTEX-X4EP,Artery_Tibial
17.893364,6.941877,124,19,GTEX-13CF2,Brain_Cerebellar_Hemisphere
10.082298,5.234744,299,18,GTEX-12WSG,Cells_Transformed_fibroblasts
2.885643,3.959711,117,16,GTEX-ZVZQ,Brain_Frontal_Cortex_BA9
17.292815,11.816054,299,21,GTEX-ZT9W,Cells_Transformed_fibroblasts
9.046151,7.830168,224,14,GTEX-14PHX,Testis
10.200658,4.943153,110,9,GTEX-145MG,Brain_Putamen_basal_ganglia
13.050159,15.864472,384,15,GTEX-147JS,Adipose_Subcutaneous
19.005560,20.763224,236,24,GTEX-17HII,Stomach
5.202604,3.722293,135,23,GTEX-17MF6,Brain_Cortex
12.114071,9.601200,387,23,GTEX-13PVR,Artery_Tibial
8.536806,14.900194,263,15,GTEX-17GQL,Heart_Atrial_Appendage
5.232204,4.676888,135,26,GTEX-14BMV,Brain_Cortex
12.356103,10.070837,312,18,GTEX-ZYT6,Adipose_Visceral_Omentum
15.118225,12.790422,490,23,GTEX-1122O,Muscle_Skeletal
3.103949,3.240767,84,12,GTEX-15EU6,Minor_Salivary_Gland
13.214857,11.460038,202,20,GTEX-11DXY,Colon_Sigmoid
6.665928,3.357443,212,15,GTEX-183FY,Esophagus_Gastroesophageal_Junction
5.578734,4.271660,236,21,GTEX-WEY5,Stomach
9.419144,7.383529,87,16,GTEX-15DCD,Brain_Amygdala
10.557411,12.026990,384,17,GTEX-133LE,Adipose_Subcutaneous
50.537945,25.337249,382,19,GTEX-1B996,Lung
9.864699,11.673356,334,23,GTEX-14BMU,Skin_Not_Sun_Exposed_Suprapubic
13.665995,8.299012,224,22,GTEX-17HHE,Testis
37.753523,31.547230,312,23,GTEX-1B8KE,Adipose_Visceral_Omentum
7.022770,4.653313,151,29,GTEX-WY7C,Artery_Coronary
28.047642,14.174715,368,18,GTEX-S7SE,Whole_Blood
3.902944,5.106072,143,24,GTEX-17HII,Brain_Caudate_basal_ganglia
20.924140,17.980139,368,9,GTEX-XOT4,Whole_Blood
9.510543,7.470230,124,19,GTEX-14JG1,Brain_Cerebellar_Hemisphere
24.411958,17.867351,384,12,GTEX-ZT9X,Adipose_Subcutaneous
22.491921,22.698649,299,15,GTEX-ZV6S,Cells_Transformed_fibroblasts
24.954369,28.277136,299,23,GTEX-YF7O,Cells_Transformed_fibroblasts
15.094656,14.143364,334,37,GTEX-15ER7,Skin_Not_Sun_Exposed_Suprapubic
23.883164,16.707828,382,15,GTEX-17F98,Lung
15.870233,17.359176,384,13,GTEX-QEG4,Adipose_Subcutaneous
3.289664,2.641511,124,16,GTEX-ZVZQ,Brain_Cerebellar_Hemisphere
15.777807,8.646623,382,13,GTEX-X4XY,Lung
16.167169,17.505494,398,18,GTEX-YJ89,Thyroid
15.672738,13.973478,245,29,GTEX-WY7C,Colon_Transverse
42.705620,17.939025,357,16,GTEX-15UF6,Esophagus_Mucosa
7.489744,5.400844,334,8,GTEX-S7SF,Esophagus_Muscularis
12.580641,3.932332,334,18,GTEX-XUW1,Esophagus_Muscularis
7.341896,7.888786,266,12,GTEX-117XS,Artery_Aorta
23.181504,15.002199,357,24,GTEX-1211K,Esophagus_Mucosa
6.056129,6.788285,236,14,GTEX-14PHX,Stomach
15.087348,21.050383,212,19,GTEX-15SHU,Esophagus_Gastroesophageal_Junction
11.144368,10.917410,135,21,GTEX-13NYS,Brain_Cortex
13.588735,12.354557,212,23,GTEX-Y9LG,Esophagus_Gastroesophageal_Junction
17.959999,10.510848,384,24,GTEX-13X6K,Adipose_Subcutaneous
5.051344,7.109296,152,13,GTEX-QESD,Liver
10.356643,11.448372,263,23,GTEX-XXEK,Heart_Atrial_Appendage
11.895789,5.631445,236,23,GTEX-Y9LG,Stomach
3.753844,3.725052,82,8,GTEX-16NPV,Brain_Spinal_cord_cervical_c-1
16.986904,21.460800,368,17,GTEX-ZVP2,Whole_Blood
13.790856,8.202429,245,23,GTEX-YF7O,Colon_Transverse
25.162897,12.466977,382,19,GTEX-16NGA,Lung
12.824236,10.626349,413,32,GTEX-131YS,Skin_Sun_Exposed_Lower_leg
28.432117,18.819027,387,2,GTEX-15D79,Artery_Tibial
7.268023,1.414786,174,20,GTEX-11DXY,Adrenal_Gland
8.596282,1.544910,117,21,GTEX-131XH,Brain_Frontal_Cortex_BA9
35.575182,55.158295,490,9,GTEX-11DZ1,Muscle_Skeletal
17.238294,10.624688,299,2,GTEX-VUSH,Cells_Transformed_fibroblasts
13.324374,10.594902,334,26,GTEX-14BMV,Skin_Not_Sun_Exposed_Suprapubic
8.046749,10.973682,266,24,GTEX-WYJK,Artery_Aorta
5.067502,3.161766,108,25,GTEX-14E7W,Brain_Anterior_cingulate_cortex_BA24
20.468418,13.740230,387,17,GTEX-ZXG5,Artery_Tibial
21.363829,19.156344,398,17,GTEX-ZYY3,Thyroid
22.183154,9.881906,368,9,GTEX-SIU8,Whole_Blood
20.057447,19.641121,368,19,GTEX-V955,Whole_Blood
16.918912,6.590161,271,21,GTEX-WH7G,Heart_Left_Ventricle
51.098517,37.417068,224,20,GTEX-17F97,Testis
7.592117,4.849285,124,11,GTEX-14E6D,Brain_Cerebellar_Hemisphere
8.711442,3.698821,153,17,GTEX-X4XX,Brain_Cerebellum
21.288822,18.697329,357,22,GTEX-XGQ4,Esophagus_Mucosa
38.605494,43.282784,368,12,GTEX-QV31,Whole_Blood
20.760140,20.559730,384,18,GTEX-13OVI,Adipose_Subcutaneous
12.892799,18.903084,368,25,GTEX-11EQ9,Whole_Blood
8.954651,8.684444,413,23,GTEX-XBED,Skin_Sun_Exposed_Lower_leg
2.801289,3.755532,236,9,GTEX-O5YW,Stomach
30.251720,22.378738,387,19,GTEX-1AX9K,Artery_Tibial
12.299703,7.104817,360,24,GTEX-1211K,Nerve_Tibial
4.519106,2.002582,143,19,GTEX-14PJO,Brain_Caudate_basal_ganglia
7.328785,5.139806,219,16,GTEX-U4B1,Pancreas
10.260944,12.737925,271,23,GTEX-17MF6,Heart_Left_Ventricle
11.009498,4.631529,334,23,GTEX-ZP4G,Skin_Not_Sun_Exposed_Suprapubic
11.606888,4.511484,156,22,GTEX-Z93S,Pituitary
6.902354,11.530904,87,19,GTEX-QVJO,Brain_Amygdala
17.765275,10.894522,79,18,GTEX-13SLW,Brain_Substantia_nigra
26.461801,9.841998,263,17,GTEX-1B8SG,Heart_Atrial_Appendage
11.136131,7.041496,357,8,GTEX-S7SF,Esophagus_Mucosa
21.894404,13.662392,490,9,GTEX-SN8G,Muscle_Skeletal
15.145253,15.597837,299,18,GTEX-ZDTT,Cells_Transformed_fibroblasts
12.857679,7.690789,271,16,GTEX-U4B1,Heart_Left_Ventricle
6.675666,0.848033,129,19,GTEX-13FLV,Brain_Nucleus_accumbens_basal_ganglia
6.831892,4.670813,152,20,GTEX-11DXY,Liver
15.341787,9.697035,387,17,GTEX-146FR,Artery_Tibial
21.707479,19.003500,245,23,GTEX-11P81,Colon_Transverse
12.262839,14.243782,368,10,GTEX-14ICK,Whole_Blood
14.218781,26.389415,490,17,GTEX-Q734,Muscle_Skeletal
5.804694,6.178924,152,25,GTEX-17EVP,Liver
9.013240,13.195736,398,17,GTEX-1B932,Thyroid
19.320148,13.733700,384,22,GTEX-131XE,Adipose_Subcutaneous
6.104632,7.506651,334,20,GTEX-ZC5H,Skin_Not_Sun_Exposed_Suprapubic
22.685692,19.379931,334,11,GTEX-14H4A,Esophagus_Muscularis
4.250492,2.385652,121,23,GTEX-XXEK,Small_Intestine_Terminal_Ileum
22.197749,14.080581,334,19,GTEX-1AX9K,Esophagus_Muscularis
9.298800,5.574172,145,11,GTEX-PW2O,Spleen
5.505625,1.944447,135,25,GTEX-17EVP,Brain_Cortex
2.418199,2.786465,151,23,GTEX-117YX,Artery_Coronary
1.934112,2.401970,82,13,GTEX-QVUS,Brain_Spinal_cord_cervical_c-1
4.145444,3.719402,110,30,GTEX-12ZZX,Brain_Putamen_basal_ganglia
6.409003,4.099985,153,25,GTEX-14C39,Brain_Cerebellum
11.927656,9.631194,219,16,GTEX-SNOS,Pancreas
